index,author,tweet,label,polarity,nouns
1,@SerendipityEm7,💚$24.20💚Hella 4/20 DISCOUNTS TAKING PLACE RIGHT NOW!,Positive,0.3571428571428571,['💚 $ 24.20💚hella', 'discounts taking place right now']
2,@youth_reclaim,Check out this item in my Etsy shop,Neutral,0.0,['etsy']
3,@youth_reclaim,Check out this item in my Etsy shop,Neutral,0.0,['etsy']
4,@youth_reclaim,Check out this item in my Etsy shop,Neutral,0.0,['etsy']
5,@youth_reclaim,Check out this item in my Etsy shop,Neutral,0.0,['etsy']
6,@youth_reclaim,Check out this item in my Etsy shop,Neutral,0.0,['etsy']
7,@youth_reclaim,Check out this item in my Etsy shop,Neutral,0.0,['etsy']
8,@youth_reclaim,Check out this item in my Etsy shop,Neutral,0.0,['etsy']
9,@JGODDESSJEWELS,💚take apart of our 4/20 sale💚On SALE - $17.10,Neutral,0.0,['sale']
10,@JGODDESSJEWELS,FROM $30 to $7.10 💚Shop our 💚420 SALE💚 you won't regret it!,Neutral,0.0,['from', 'sale💚', "wo n't regret"]
11,@JGODDESSJEWELS,$7.10 TODAY ONLY✨💚Shop our Dank 4/20 Deals💚,Neutral,0.0,['today only✨💚shop', 'dank', 'deals💚']
12,@JGODDESSJEWELS,💚$24.20💚Hella 4/20 DISCOUNTS TAKING PLACE RIGHT NOW!,Positive,0.3571428571428571,['💚 $ 24.20💚hella', 'discounts taking place right now']
13,@jemsbyjb,Blue Quartz Stretch Chakra Bracelet Hill Tribe Fine Silver,Positive,0.20833333333333334,['quartz stretch chakra bracelet', 'tribe', 'silver']
14,@lebaronesscher,Blue Quartz Stretch Chakra Bracelet Hill Tribe Fine Silver,Positive,0.20833333333333334,['quartz stretch chakra bracelet', 'tribe', 'silver']
15,@GoldRushNuggets,Digging for in &gt&gt,Neutral,0.0,['digging']
16,@buttonsandbags, Rose Quartz W/Cut Glass Art by,Positive,0.6,['rose quartz w/cut', 'glass art']
17,@e_crystals,New Points - Buy Now at,Positive,0.13636363636363635,['points', 'buy']
18,@smilingbluedog, Rose Quartz W/Cut Glass Art by,Positive,0.6,['rose quartz w/cut', 'glass art']
19,@RG_Jewelers,Nature-inspired jewelry can still be chic. Try a play on quartz crystals for a bold but down-to-earth look.,Positive,0.3333333333333333,['nature-inspired', 'try', 'quartz crystals', 'down-to-earth look']
20,@Crystals_Healer,Smoky Quartz Cluster 💖Available this weekend at Carrara Market 😊#smokyquartzcluster…,Neutral,0.0,['smoky quartz cluster', 'carrara market', '😊 # smokyquartzcluster…']
21,@yourdailyjewels,Blue Quartz Stretch Chakra Bracelet Hill Tribe Fine Silver,Positive,0.20833333333333334,['quartz stretch chakra bracelet', 'tribe', 'silver']
22,@sicknitter, Rose Quartz W/Cut Glass Art by,Positive,0.6,['rose quartz w/cut', 'glass art']
23,@audrart,📷 Tourmalated Quartz Tourmaline and Quartz Tourmalinated Quartz Gemstones Crystals and...,Neutral,0.0,['tourmalated quartz tourmaline', 'quartz tourmalinated quartz gemstones crystals']
24,@TerraLunaWolf,Genuine Cluster by,Positive,0.4,['genuine cluster']
25,@power_primal,One of the largest crystal clusters I own. Smoky Quartz ✨,Positive,0.6,['crystal clusters', 'smoky quartz']
26,@audrart,Tourmalated Quartz Cabochon Tourmaline and Quartz Tourmalinated Quartz Gemstones Crystals and St,Neutral,0.0,['tourmalated quartz cabochon tourmaline', 'quartz tourmalinated quartz gemstones crystals', 'st']
27,@sketchingsprw,I wonder if Sebastian has thought yet "Why does this girl show up twice a week just to give me tomatoes and quartz crystals??",Neutral,0.0,['sebastian', 'girl show', 'quartz crystals']
28,@OKKinderhookRG,fun! Sweet rose and via,Positive,0.44166666666666665,[]
29,@anaturalmagick,Featured: Alchemists Aura Quartz Necklace ✨,Neutral,0.0,['featured', 'alchemists aura quartz necklace']
30,@InnerVisionIVC,Herkimer Diamond Quartz Crystals are 50% OFF through April 30 Come Explore With Us…,Neutral,0.0,['herkimer diamond quartz crystals', 'off', 'april', 'explore', 'us…']
31,@nightowls33,24x24 Acrylic crushed quartz crystals and reiki.,Negative,-0.1,['acrylic', 'quartz crystals']
32,@Art_ofNature,Powerful,Positive,0.3,['powerful']
33,@morninglaurie, Rose Quartz W/Cut Glass Art by,Positive,0.6,['rose quartz w/cut', 'glass art']
34,@lierremedical,The board is made of natural and can be used to scrape on the,Positive,0.1,[]
35,@kkkeeeeeny,💚$24.20💚Hella 4/20 DISCOUNTS TAKING PLACE RIGHT NOW!,Positive,0.3571428571428571,['💚 $ 24.20💚hella', 'discounts taking place right now']
36,@VWade15,I added a video to a playlist Gemstone And Crystal Healing/Different Types Of Quartz Crystals And,Neutral,0.0,['gemstone', 'healing/different types', 'quartz crystals']
37,@VWade15,I added a video to a playlist Gemstone And Crystal Healing/Quartz Crystals And Their Purposes,Neutral,0.0,['gemstone', 'healing/quartz crystals', 'purposes']
38,@littleabraham,$7.10 TODAY ONLY✨💚Shop our Dank 4/20 Deals💚,Neutral,0.0,['today only✨💚shop', 'dank', 'deals💚']
39,@littleabraham,FROM $30 to $7.10 💚Shop our 💚420 SALE💚 you won't regret it!,Neutral,0.0,['from', 'sale💚', "wo n't regret"]
40,@littleabraham,💚take apart of our 4/20 sale💚On SALE - $17.10,Neutral,0.0,['sale']
41,@CheriseWildes,Luxury Crystal In Paris Women's Watch Quartz Swarovski Crystals White Gold NEW…,Neutral,0.0,['luxury', 'paris', 'watch quartz swarovski crystals', 'new…']
42,@theracrystals,The is made of natural It contains beneficial minerals to skin beauty and body health…,Positive,0.1,['contains beneficial minerals', 'skin beauty', 'body health…']
43,@audrart,Smoky Quartz Points Small Natural Crystals Quartz Points via,Negative,-0.075,['smoky quartz points small', 'crystals quartz points']
44,@audrart,Smoky Quartz Points Small Natural Crystals Quartz Points,Negative,-0.075,['smoky quartz points small', 'crystals quartz points']
45,@audrart,Smoky Quartz Points Small Natural Crystals Quartz Points,Negative,-0.075,['smoky quartz points small', 'crystals quartz points']
46,@audrart,📷 Smoky Quartz Points Small Natural Crystals Quartz Points and Stones Natural Crystals...,Negative,-0.016666666666666663,['smoky quartz points small', 'crystals quartz points', 'stones', 'crystals']
47,@EarthEnergyGems,Blue Quartz Stretch Chakra Bracelet Hill Tribe Fine Silver,Positive,0.20833333333333334,['quartz stretch chakra bracelet', 'tribe', 'silver']
48,@lmcook30,Check out this item in my Etsy shop,Neutral,0.0,['etsy']
49,@JGODDESSJEWELS,💚$24.20💚Hella 4/20 DISCOUNTS TAKING PLACE RIGHT NOW!,Positive,0.3571428571428571,['💚 $ 24.20💚hella', 'discounts taking place right now']
50,@annarose_3,$7.10 TODAY ONLY✨💚Shop our Dank 4/20 Deals💚,Neutral,0.0,['today only✨💚shop', 'dank', 'deals💚']
51,@Fathom_Imagine,$7.10 TODAY ONLY✨💚Shop our Dank 4/20 Deals💚,Neutral,0.0,['today only✨💚shop', 'dank', 'deals💚']
52,@SerendipityEm7,FROM $30 to $7.10 💚Shop our 💚420 SALE💚 you won't regret it!,Neutral,0.0,['from', 'sale💚', "wo n't regret"]
53,@SerendipityEm7,$7.10 TODAY ONLY✨💚Shop our Dank 4/20 Deals💚,Neutral,0.0,['today only✨💚shop', 'dank', 'deals💚']
54,@Vannasana,Rose Quartz helps with love in all it's forms. Attracts it amplifies it heals wounds from it.#rosequartz,Positive,0.55,['rose quartz', "'s forms", 'attracts', 'heals wounds', 'it. # rosequartz']
55,@Crystals_MoonUK,Sunshine Aura Quartz necklace #sunshineauraquartz,Neutral,0.0,['aura quartz', 'necklace # sunshineauraquartz']
56,@JGODDESSJEWELS,$7.10 TODAY ONLY✨💚Shop our Dank 4/20 Deals💚,Neutral,0.0,['today only✨💚shop', 'dank', 'deals💚']
