index,author,tweet,label,polarity,nouns
1,@swift_lovebae,💪🏾 thanks to 🎨 👨‍🎤 🍆,Positive,0.2,['💪🏾 thanks', '🎨 👨\u200d🎤 🍆']
2,@bigpoppasmokers,Have you heard? Big Poppa's BBQ Rewards are here!Signing up is easy follow the link to learn more and start...,Positive,0.3111111111111111,['have', 'poppa', 'bbq rewards', 'signing']
3,@foxtroteles,i love it when you call me big poppa,Positive,0.25,['big poppa']
4,@Poppa_browne,Ok I'm ready for a rewatch now,Positive,0.35,['ok']
5,@King_Poppa_Dom,TBT... part 2 to this is coming up real soon and I can't wait 😈,Positive,0.2,['tbt', '... part', "ca n't"]
6,@_TrevorMartin_,kick in the door wavin' the .44 all i heard was Poppa don't hit me no more,Negative,-0.25,['door wavin', 'poppa']
7,@King_Poppa_Dom,Talk to me...,Neutral,0.0,['talk']
8,@oddball_m8,I liked a video The Notorious B.I.G. - Big Poppa (Woody Remix),Positive,0.3,['notorious b.i.g', 'poppa', 'woody remix']
9,@12k_poppa,I'm deaf baby you gotta show me,Neutral,0.0,['deaf baby', 'ta show']
10,@woodnco,New Beat Called "The Detour".mp3 by Poppa Watt via myFlashStore,Positive,0.13636363636363635,['detour', 'poppa watt']
11,@12k_poppa,big boob blonde takes 3 BBCs,Neutral,0.0,['big boob', 'bbcs']
12,@DarthTrixius,Can we call you Big Poppa 😉😂,Neutral,0.0,['poppa']
13,@bnickel926,Check out my momma and poppa Shivon Soap doing what they do best on Donegal Woman! Great write-up!,Positive,1.0,['shivon soap', 'donegal woman', 'great write-up']
14,@King_Poppa_Dom,Trying to snatch up somebody daughter up real quick for some playtime we's hungry for some…,Positive,0.5,['trying']
15,@ninasolis98,Poppa Burger sounds real good right now,Positive,0.6428571428571428,['poppa burger', 'real good right']
16,@JorielTheresa,Momma and poppa woke me up too early. Reason: they cooked daw my fave ulam.,Positive,0.1,['momma', 'poppa woke', 'reason', 'fave ulam']
17,@LatinoMlLF,I can't get that Barney Big Poppa video outta my head.,Neutral,0.0,["ca n't", 'barney', 'poppa', 'video outta']
18,@J_McElligott,Sam Fairweather big poppa.,Neutral,0.0,['sam fairweather', 'big poppa']
19,@704djs,Now Playing:thisIZdub - NEW Poppa L's Old School Flava theme song click here to,Positive,0.11818181818181818,['playing', 'new poppa', "l 's", 'old school', 'flava', 'theme song click']
20,@Beat947fm,Now Playing:thisIZdub - NEW Poppa L's Old School Flava theme song click here to,Positive,0.11818181818181818,['playing', 'new poppa', "l 's", 'old school', 'flava', 'theme song click']
21,@sweetdaru,poppa told me keep it real so Ima keep it real,Positive,0.2,['ima']
22,@woodnco,New Beat Called Dolla Billz.mp3 by Poppa Watt via myFlashStore 8,Positive,0.13636363636363635,['dolla billz.mp3', 'poppa watt']
23,@BillTomey1,Absolutely Joe is am elite q/,Positive,0.2,['absolutely joe', 'elite q/']
24,@rhartman2727,Thanks Big Poppa,Positive,0.1,['thanks', 'poppa']
25,@woodnco,New Beat Called Dolla Billz_No Hook.mp3 by Poppa Watt via myFlashStore 3,Positive,0.13636363636363635,['dolla billz_no hook.mp3', 'poppa watt']
26,@Drew_BangA_,Listen to Project Poppa - Victim (Prod by Project Poppa on,Negative,-0.07500000000000001,['listen', 'project poppa', 'prod', 'project poppa']
27,@poppa_tits17,350 V2CREAM WHITE AVAILABLE IN ADULT AND INFANT SIZES APRIL 29 2017,Positive,0.16666666666666666,['v2cream white available in adult and infant sizes april']
28,@farmerblake97,Poppa must've been drankin that PBR again,Neutral,0.0,['poppa', 'pbr']
29,@theebig_poppa,Lord please give me patience asap 🙃,Neutral,0.0,['patience asap 🙃']
30,@Bigshow7466,Happy Birthday Poppa! You have been my hero since day one and have…,Positive,1.0,['birthday poppa']
31,@TCCHSJACKETS,Boys  Girls 14th Annual Steak  Burger Dinner honoring Poppa D.,Neutral,0.0,['girls', 'annual', 'burger dinner', 'poppa d']
32,@420Headline,The Notorious B.I.G. – “Big Poppa”,Neutral,0.0,['notorious b.i.g', '– “big', 'poppa”']
33,@poppa_nugget,Dear TwitterI have never asked you for anything. If you ever do me a favor please bless me to watch my Mother smoke w…,Neutral,0.0,['dear twitteri', 'mother smoke w…']
34,@MissJCRocker1,Have you heard ‘Direct Line Interview with HIT EM HARD POPPA’ by K-100 RADIO on,Negative,-0.09583333333333334,['have', '‘direct line', 'interview', 'hit em hard poppa’', 'k-100 radio']
35,@Illated94,Bring that shit to poppa  I heard you talk about others. them don't motta 🐐,Negative,-0.2,['bring', "n't motta 🐐"]
36,@King_Poppa_Dom,Get you one stop playing with these boys yo I'm sick of hearing the complaining 😂😂😂,Negative,-0.7142857142857143,['boys yo']
37,@poppa_nugget,Leave it 🤷🏼‍♂️,Neutral,0.0,[]
38,@Jmart41008,Poppa Diddy Pops Kolsch brewed. Raspberry wine fermenting in the background. Hat tip to ht…,Neutral,0.0,['poppa diddy pops kolsch', 'raspberry', 'hat tip']
39,@Poppa_Ghosts,The fight to become America's first ever 'Master Shop' begins June 6th on,Positive,0.25,['america', "'master shop", 'june']
40,@__plainnjane,lean molly water. perc pill poppa,Neutral,0.0,['perc pill poppa']
41,@cvphxr,Like I'm Biggie Poppa,Neutral,0.0,['biggie poppa']
42,@saad_farooq10,Like I'm Biggie Poppa,Neutral,0.0,['biggie poppa']
43,@adpolo,Check Out My On Air Interview with Dj Big Poppa In Benton Harbor MI on,Neutral,0.0,['interview', 'dj', 'poppa', 'benton', 'mi']
44,@Poppa_Ghosts,Got your own Imagine Dragons theme music now eh?,Positive,0.6,['got', 'imagine dragons', 'theme music']
45,@carys_harland,Big Poppa by Biggie is such a fkn tune,Neutral,0.0,['poppa', 'biggie', 'fkn tune']
46,@valeriangba,I love it when you call me big poppa,Positive,0.25,['big poppa']
47,@Poppa_Ghosts,Got to go with on this,Neutral,0.0,['got']
48,@woodnco,Fill My Cup.mp3 by Poppa Watt via myFlashStore,Neutral,0.0,['fill', 'cup.mp3', 'poppa watt']
49,@Bigg__poppa_,if y'all aren't grown enough to realize it's not about the ring then you probably shouldn't be getting married,Positive,0.125,[]
50,@passionforeve12,Make sure you check out my insta : jfraser119 / Snapchat : poppa-fraser / also make sure you have my notifications on…,Positive,0.5,['jfraser119 /', 'snapchat', 'poppa-fraser /', 'notifications on…']
51,@Bigg__poppa_,Shoutout to the niggas that tell u if u got a booger instead of just letting u be like that for hours,Neutral,0.0,['shoutout']
52,@AchaimenesXPRH,💪🏾 thanks to 🎨 👨‍🎤 🍆,Positive,0.2,['💪🏾 thanks', '🎨 👨\u200d🎤 🍆']
53,@SuperKemo_,lean molly water. perc pill poppa,Neutral,0.0,['perc pill poppa']
54,@Alex_Ceccacci,Thanks poppa I appreciate it😂💯❤,Positive,0.2,['thanks']
55,@woodnco,Hot New Beat called So Damn Fresh.mp3 by Poppa Watt via myFlashStore 6,Positive,0.19318181818181818,['hot', 'damn fresh.mp3', 'poppa watt']
56,@NajaaBabyy,Order My Food  Shower  Watch Movies  Cuddle With My Poppa 💓,Neutral,0.0,['shower watch movies cuddle', 'poppa']
57,@based_alumni,lean molly water. perc pill poppa,Neutral,0.0,['perc pill poppa']
58,@kaylakayo,lean molly water. perc pill poppa,Neutral,0.0,['perc pill poppa']
59,@WeWantPrenups,Dog wtf do poppa be talking about on Instagram?,Negative,-0.5,['dog', 'instagram']
60,@monwear,Big Poppa (Explicit) via,Neutral,0.0,['poppa', 'explicit']
61,@mrw_babel_on,You'll grow up as stupid as your momma and poppa...Rock on little lost one.,Negative,-0.49374999999999997,['poppa ...', 'rock']
62,@ShelbyLynn_Jedi,I was having a really bad depression moment but then Big Poppa came on. I feel better.,Negative,-0.06666666666666661,['bad depression moment', 'poppa']
63,@FiyaSturm,"Oh you are such a CHEATER""You can't fool Poppa Koulikov"Always great watching Ron Pearlman. #EnemyAtTheGates.,Positive,0.4,['oh', 'cheater', "ca n't fool", 'poppa koulikov', 'ron pearlman', 'enemyatthegates']
64,@WraeleneMoniQue,10 years later  Boosie and Big Poppa cliqued up again  blessed our ears. Shoutout Bwill,Neutral,0.0,['boosie', 'poppa', 'shoutout bwill']
65,@King_Poppa_Dom,im like hold up youngin i know you poppin n shit but we from the same place you know we dont do too much talkin n shit......,Negative,-0.05,['youngin i', 'poppin n shit', 'talkin n shit ... ...']
66,@King_Poppa_Dom,He said you just fan jocking my dick....,Neutral,0.0,['dick ...']
67,@WraeleneMoniQue,Big Poppa  Boosie b4 the fame. Real raw  underground lol 318 to 225. Ratchet freestyle,Positive,0.1512820512820513,['poppa boosie', 'real', 'raw underground lol', 'ratchet']
68,@Dragonflier99,Check out my momma and poppa Shivon Soap doing what they do best on Donegal Woman! Great write-up!,Positive,1.0,['shivon soap', 'donegal woman', 'great write-up']
69,@M_Enterprises74,Check out our Direct Line Interview with Hitem Hard Poppa on,Negative,-0.09583333333333334,['direct', 'interview', 'hitem hard poppa']
70,@M_Enterprises74,Check out our Direct Line Interview with HIT EM HARD POPPA on,Negative,-0.09583333333333334,['direct', 'interview', 'hit em hard poppa']
71,@MissJCRocker1,Have you heard ‘Direct Line Interview with by K-100 RADIO on,Positive,0.1,['have', '‘direct line', 'interview', 'k-100 radio']
72,@WhatsOnOptimo,Notorious B.I.G - Big Poppa on,Neutral,0.0,['notorious b.i.g', 'poppa']
73,@SkyJeannell,4 — big poppa a tru jam i know every lyric by heart,Positive,0.125,['big poppa', 'tru jam i']
74,@KrashBandito,🦈 Poppa Shark.,Neutral,0.0,['poppa shark']
75,@K100_RADIO,Check out our Direct Line Interview with Hitem Hard Poppa on,Negative,-0.09583333333333334,['direct', 'interview', 'hitem hard poppa']
76,@OxenreiderJamie,They mean big poppa Satan. Your daddy is going down way way down lol,Positive,0.03527777777777778,['big poppa', 'satan', 'your', 'way way']
77,@Vanae_unique,Lil yase Yatta Sob x rbe Tee Grizzley June Mozzy Bandgang Nba young boy Project Poppa,Positive,0.1,['lil', 'yatta sob', 'x rbe tee', 'grizzley june mozzy bandgang nba', 'young boy', 'project poppa']
78,@K100_RADIO,Check out our Direct Line Interview with HIT EM HARD POPPA on,Negative,-0.09583333333333334,['direct', 'interview', 'hit em hard poppa']
79,@DominicRhodes33,Tommy made the honor roll Proud Poppa,Positive,0.8,['tommy', 'honor roll', 'proud poppa']
80,@partyprofiler,Tommy made the honor roll Proud Poppa,Positive,0.8,['tommy', 'honor roll', 'proud poppa']
81,@big_Poppa_Chop,2-0 vs ! Cache doesn't like me 🙃,Neutral,0.0,['cache']
82,@_sflk,I love it when u call me Big Poppa,Positive,0.25,['poppa']
83,@K100_RADIO,Direct Line Interview with HIT EM HARD POPPA: via,Negative,-0.09583333333333334,['direct', 'interview', 'hit em hard poppa']
84,@Caroline_NPG,Poppa Six!,Neutral,0.0,['poppa']
85,@Swiingin,4Chan calling Jinder Mahal "Big poppa poo" is 😂😂😂😂😂😂 those dudes are hilarious.,Positive,0.25,['jinder mahal', 'big poppa poo']
86,@BIG_POPPA_55,Stevan  Myles named to the NWCA All-Academic Team. Standouts on the mat in the classroom as freshmen. Impressive! htt…,Positive,1.0,['stevan myles', 'nwca all-academic team', 'standouts', 'impressive']
87,@Poppa_Scott,what's your email,Neutral,0.0,[]
88,@Poppa_Ave,Sometimes y'all females are just annoying 😂,Negative,-0.8,["y'all females"]
89,@Big_Poppa_Mav,The Reinvention of Basketball series 👉 examining NBA stars who've reinvented the game!Part IV: Evolution,Neutral,0.0,['reinvention', 'basketball series 👉', 'nba', 'part iv', 'evolution']
90,@poppa_gwill,So much for riding my motorcycle this evening....,Positive,0.2,['evening ...']
91,@TheMikeOG,4Chan calling Jinder Mahal "Big poppa poo" is 😂😂😂😂😂😂 those dudes are hilarious.,Positive,0.25,['jinder mahal', 'big poppa poo']
92,@lil_big_poppa,My ex smoked for the first time today and look what this bitch texted me,Positive,0.25,[]
93,@sofirstofall,tonight: i love it when you call me big poppa (yeaaaaah),Positive,0.25,['big poppa']
94,@yurilongphoto,We keep growing so momma had to get us new hiking harnesses for the spring and today poppa…,Positive,0.13636363636363635,[]
95,@K100_RADIO,I added a video to a playlist Direct Line Interview with HIT EM HARD POPPA,Negative,-0.09583333333333334,['direct', 'interview', 'hit em hard poppa']
96,@Poppa_Squatt,.@DowChemical donates $1M to Trump asks WH to ignore pesticide study. CEO is a close Trump adviser. h/t ht…,Neutral,0.0,['dowchemical', 'donates $ 1m', 'trump', 'wh', 'ignore pesticide study', 'ceo', 'trump', 'h/t ht…']
97,@chelsss710,I can't wait to get home to take a fat'o poppa,Neutral,0.0,["ca n't", "fat'o poppa"]
98,@poppa_dajoker,Yo this shit was to funny!!!,Positive,0.144140625,['yo']
99,@poppa_dajoker,Niggas be quick to scream "LAWSUIT" 💀😂😂😭,Positive,0.3333333333333333,['niggas', 'lawsuit']
100,@TheCinephileGuy,For those that voted for Big Poppa you would be correct.,Neutral,0.0,['poppa']
