index,author,tweet,label,polarity,nouns
1,@megarockradio,Now Playing: Black Label Society - Fire It Up Listen FREE!,Positive,0.16666666666666669,['playing', 'black label', 'up listen free']
2,@markitecture,A message from FIRE president about and the state of free speech on campus.,Positive,0.4,['fire', 'free speech']
3,@TDougNews,‘Free Fire’ Review: Ben Wheatley Sends Losers Guns and Money,Positive,0.1,['fire’ review', 'ben wheatley sends losers guns']
4,@chiaxx1,The cast of Free Fire spent its time crawling in the dirt and goofing off on set,Positive,0.15000000000000002,['free']
5,@JAMNPP,FREE FIRE WITH BEN WHEATLEY QA (@ Alamo Drafthouse Cinema - Brooklyn - for Free Fire in Brooklyn NY),Positive,0.4,['free fire with ben wheatley qa', 'alamo drafthouse cinema', 'brooklyn', 'free', 'brooklyn ny']
6,@HCESD_48_Fire,Emergency Preparation Supplies Tax Free Weekend April 22 – 24 via,Positive,0.4,['emergency preparation supplies', 'free weekend april']
7,@hiddlestigress,Oh hey we're streaming the soundtrack from over ... If you're into that sort of thing.,Neutral,0.0,['oh']
8,@sarakwon_,Accidental movie star Sharlto Copley on his gonzo career and keeping things surreal in 'Free Fire',Positive,0.325,['accidental', 'movie star', 'sharlto copley', 'gonzo career', 'things surreal', "'free fire"]
9,@IvanTrajkovic2,Accidental movie star Sharlto Copley on his gonzo career and keeping things surreal in 'Free Fire'…,Positive,0.325,['accidental', 'movie star', 'sharlto copley', 'gonzo career', 'things surreal', "fire'…"]
10,@LPMConstable,FREE FIRE hits theaters today bloody brilliance from Ben Wheatley. My review at,Negative,-0.2,['free fire', 'hits theaters', 'bloody brilliance', 'ben wheatley']
11,@CharlesAWinters,could lap competitors again at the box office this weekend.,Neutral,0.0,['lap competitors', 'box office']
12,@StreamingFeed,EW: could lap competitors again at the box office this weekend.,Neutral,0.0,['ew', 'lap competitors', 'box office']
13,@sites_amy,.@AWSFound in partnership with the Fort Wayne Fire Department will offer free Safety Kits to families of children wit…,Positive,0.4,['awsfound', 'wayne', 'fire department', 'safety kits', 'children wit…']
14,@PowerBeatsPower,Accidental movie star Sharlto Copley on his gonzo career and keeping things surreal in 'Fr...…,Positive,0.25,['accidental', 'movie star', 'sharlto copley', 'gonzo career', 'things surreal', "'fr ... …"]
15,@AUDISIGIL,White Hat - A City We Can Set On Fire available now exclusively on Cassette w/ Free streaming and Download. htt…,Positive,0.26666666666666666,['white hat', 'set', 'cassette', 'free', 'download']
16,@EgripsRTs,Amazon Fire TV FREE 4x4 Safari TV &gt,Positive,0.4,['amazon', 'fire tv', 'free', 'safari']
17,@PantherRTs,Amazon Fire TV FREE 4x4 Safari TV &gt,Positive,0.4,['amazon', 'fire tv', 'free', 'safari']
18,@DarkRTs1,Amazon Fire TV FREE 4x4 Safari TV &gt,Positive,0.4,['amazon', 'fire tv', 'free', 'safari']
19,@ParadoXRockz,"Your Kind of Free" from the summer 2017 latest release from The Fire Still Burns,Positive,0.5,['your kind', 'free', 'burns']
20,@Texas_Jon,FREE FIRE hits theaters today bloody brilliance from Ben Wheatley. My review at,Negative,-0.2,['free fire', 'hits theaters', 'bloody brilliance', 'ben wheatley']
21,@zoe_nor,Accidental movie star Sharlto Copley on his gonzo career and keeping things surreal in 'Free Fire',Positive,0.325,['accidental', 'movie star', 'sharlto copley', 'gonzo career', 'things surreal', "'free fire"]
22,@YTRetweets,Amazon Fire TV FREE 4x4 Safari TV &gt,Positive,0.4,['amazon', 'fire tv', 'free', 'safari']
23,@OkFilmCritics,Jeff Huston reviews the pulpy crime shootout FREE FIRE.,Positive,0.4,['jeff huston', 'pulpy crime shootout', 'free fire']
24,@FEHTakumi,If anyone has Fire Emblem Heroes feel free to send a friend request. I need more friends :I,Positive,0.45,['emblem heroes', 'friend request']
25,@JamesConoway,God damn my fucking weekend.THE FATE OF THE FURIOUS FREE FIRE.Blessed.,Negative,-0.09999999999999998,['god', 'fate of the furious free fire.blessed']
26,@RTDNR,Amazon Fire TV FREE 4x4 Safari TV &gt,Positive,0.4,['amazon', 'fire tv', 'free', 'safari']
27,@CDS_KindleTV,Amazon Fire TV FREE 4x4 Safari TV &gt,Positive,0.4,['amazon', 'fire tv', 'free', 'safari']
28,@CollectedN,Accidental movie star Sharlto Copley on his gonzo career and keeping things surreal in 'Free Fire',Positive,0.325,['accidental', 'movie star', 'sharlto copley', 'gonzo career', 'things surreal', "'free fire"]
29,@RochardScott,INTERVIEW: Talks Free Fire Looks Forward to Captain Marvel,Positive,0.4,['interview', 'talks free', 'looks forward', 'marvel']
30,@HollywoodSBlog,Accidental movie star Sharlto Copley on his gonzo career and keeping things surreal in 'Free Fire' …,Positive,0.325,['accidental', 'movie star', 'sharlto copley', 'gonzo career', 'things surreal', "'free fire"]
31,@tha_prob1em,could lap competitors again at the box office this weekend.,Neutral,0.0,['lap competitors', 'box office']
32,@worldnews_net,Accidental movie star Sharlto Copley on his gonzo career and keeping things surreal in 'Free Fire',Positive,0.325,['accidental', 'movie star', 'sharlto copley', 'gonzo career', 'things surreal', "'free fire"]
33,@Bluray_Dan,Now Watching: Free Fire!!!!!,Positive,1.0,['watching', 'free']
34,@latimesent,Accidental movie star Sharlto Copley on his gonzo career and keeping things surreal in 'Free Fire',Positive,0.325,['accidental', 'movie star', 'sharlto copley', 'gonzo career', 'things surreal', "'free fire"]
35,@davidx_______,"Shorty remixed this song sound like his last 10 songs"damn tay TAY 600-FREE SMOKE REMIX FIRE BRUH,Positive,0.2,['shorty', 'damn tay', 'tay', 'smoke remix fire bruh']
36,@JamesConoway,FREE FIRE is out tonight.,Positive,0.4,['free fire']
