index,author,tweet,label,polarity,nouns
1,@shitdun,i was unaware that colorado has the day off for columbine.. that makes me feel so much better that they had today off,Positive,0.25,[]
2,@JobSacha,Columbine since 2k14,Neutral,0.0,['columbine']
3,@TheNovelOfSam,I got to visit Columbine in person last year it was very humbling. This quote from the memorial stuck with me.,Positive,0.1,['columbine']
4,@annewilmott,18 years since Columbine today. We've done nothing on the gun problem. We're just counting the days until the next one.,Neutral,0.0,['columbine', 'gun problem']
5,@kkorynnmarie,The Columbine High School Massacre Occurred 18 Years Ago Today,Positive,0.16,['columbine', 'high school', 'massacre occurred', 'years ago']
6,@cesyxoxo,Today in 1999: The Columbine High School massacre.,Positive,0.16,['columbine', 'high school massacre']
7,@northlandbrady,Tom Mauser's son Daniel was murdered at Columbine 18 yrs ago today. Here is Tom NRA bldg. They had him arrested.,Neutral,0.0,['tom mauser', "'s son", 'daniel', 'columbine', 'tom nra']
8,@SheriArchibald1,Today is anni. of Columbine and yest. anni. for Oklahoma City homegrown violence. Blaming Islam is convenie…,Neutral,0.0,['columbine', 'oklahoma', 'city homegrown violence', 'blaming islam']
9,@JoanneK16,We remember and honor the 13 lives lost at Columbine 18 years ago today.You will not be forgotten.,Neutral,0.0,['columbine']
10,@djmurray98,We promised to never forget them. Always remember the lives that were lost on this day 18 years ago at High School.,Positive,0.16,['high school']
11,@Ciara_1_2_Step,lil yachty: hey lil' mama would you like to be my sunshine?me: 😀😍☀️lil yachty: nigga touch my gang we gon' turn this shit to…,Negative,-0.2,['lil yachty', 'hey lil', '😀😍☀️lil yachty', 'nigga touch', 'shit to…']
12,@its_jacquelyn,⚡️ “Columbine High School shooting victims remembered on 18th,Positive,0.16,['⚡️ “columbine', 'high school']
13,@cesyxoxo,Today marks the 18th anniversary of the shooting at Columbine High School:,Positive,0.16,['columbine', 'high school']
14,@gravy_poo21,We remember and honor the 13 lives lost at Columbine 18 years ago today.You will not be forgotten.,Neutral,0.0,['columbine']
15,@oknicechill,The only 420 I really remember was the Columbine massacre.....and that really ruined everyone's high. Bad day.,Negative,-0.02799999999999996,['columbine', 'massacre ... ..and']
16,@10Insanity,Columbine,Neutral,0.0,['columbine']
17,@gesselle96,18 years ago 13 Americans were killed in Columbine High School mass shooting Congress did nothing. 100s of school shoo…,Negative,-0.020000000000000004,['columbine', 'high school mass shooting', 'congress', 'school shoo…']
18,@Shaymful_,18 years ago today we still remember the innocent lives tragically taken. RIP to all the victims of Columbine High School.…,Positive,0.33,['innocent lives', 'rip', 'columbine', 'school.…']
19,@northlandbrady,On the anniversary of Columbine Trump invites NRA's Ted Nugent who posted video of being shot to,Neutral,0.0,['columbine trump', 'nra', 'ted nugent']
20,@Brooks8314,Libs will try to use "Columbine High School" as an example of extreme Cristianity. The two kids were atheists and beli…,Positive,0.0175,['libs', 'columbine', 'high school', 'cristianity']
21,@3nzox_,Columbine*,Neutral,0.0,['columbine*']
22,@makayla_donham,We promised to never forget them. Always remember the lives that were lost on this day 18 years ago at High School.,Positive,0.16,['high school']
23,@SpencerHelle95,4/20 1999 18 innocent people killed in Columbine. Real meaning of this day.,Positive,0.16666666666666666,['innocent people', 'columbine', 'real']
24,@paigerdupree,Rest In Peace to all 15 people who lost their lives at Columbine High School on April 20th 1999 😔❤️ I hope you're all at…,Positive,0.08,['rest', 'columbine', 'high school', 'april']
25,@inflacoyoutrust,Today in 1999: The Columbine High School massacre.,Positive,0.16,['columbine', 'high school massacre']
26,@Trendingpix,Columbine - In loving memory of Rachel Joy Scott who was very religious and wrote a diary journal which the movie I…,Positive,0.4666666666666666,['columbine', 'rachel joy scott', 'diary journal', 'i…']
27,@EmilyLee1167,say a lil prayer today for the families who lost their loved ones 18 years ago in the columbine shooting 🌾,Positive,0.7,['lil prayer', 'columbine shooting 🌾']
28,@bradenjorenby18,18 years ago 13 Americans were killed in Columbine High School mass shooting Congress did nothing. 100s of school shoo…,Negative,-0.020000000000000004,['columbine', 'high school mass shooting', 'congress', 'school shoo…']
29,@totallydanii,18 years ago today we still remember the innocent lives tragically taken. RIP to all the victims of Columbine High School.…,Positive,0.33,['innocent lives', 'rip', 'columbine', 'school.…']
30,@Spigooter,I'll never forget getting superrr high with hella people turning on the TV and watching Columbine coverage live on CNN.,Positive,0.1481818181818182,['superrr high', 'hella people turning', 'columbine', 'cnn']
31,@Britt_Schott96,A Time to Remember. A Time to Hope. April 20 1999. Never Forgotten.WE ARE COLUMBINE,Neutral,0.0,['remember', 'hope', 'april', 'never forgotten.we are columbine']
32,@jayleetait,A Time to Remember. A Time to Hope. April 20 1999. Never Forgotten.WE ARE COLUMBINE,Neutral,0.0,['remember', 'hope', 'april', 'never forgotten.we are columbine']
33,@Pistolsec,Columbine anniversary?,Neutral,0.0,['columbine']
34,@Julianaroyer1,The only 420 I really remember was the Columbine massacre.....and that really ruined everyone's high. Bad day.,Negative,-0.02799999999999996,['columbine', 'massacre ... ..and']
35,@heatherkh,18 years ago 13 Americans were killed in Columbine High School mass shooting Congress did nothing. 100s of school shoo…,Negative,-0.020000000000000004,['columbine', 'high school mass shooting', 'congress', 'school shoo…']
36,@alyssajoyce52,I got to visit Columbine in person last year it was very humbling. This quote from the memorial stuck with me.,Positive,0.1,['columbine']
37,@stephaniehw,Explaining the horror of watching Columbine unfold 18 (!!!) years ago to my 16-year-old nephew is so strange. I was a senior. 18.,Negative,-0.05,['explaining', 'columbine', '16-year-old nephew']
38,@aphid01,Today in 1999: The Columbine High School massacre.,Positive,0.16,['columbine', 'high school massacre']
39,@ihatewater11,ON THIS DAY: Mass shooting at Columbine HS via,Neutral,0.0,['on this day', 'mass', 'columbine hs']
40,@Britt_Schott96,We remember and honor the 13 lives lost at Columbine 18 years ago today.You will not be forgotten.,Neutral,0.0,['columbine']
41,@Nikhilv95,The only 420 I really remember was the Columbine massacre.....and that really ruined everyone's high. Bad day.,Negative,-0.02799999999999996,['columbine', 'massacre ... ..and']
42,@Transformedserv,Thinking of the Littleton CO community today 18 years after the Columbine shooting. We must never stop fighting for sa…,Neutral,0.0,['thinking', 'littleton co', 'columbine']
43,@northlandbrady,In the 18 yrs since an entire generation has grown up w/ the reality of mass shootings. We owe them better.,Positive,0.25,['entire generation', 'mass shootings']
44,@donovanboyerr,18 years ago today the horrific Columbine shooting occurred. Today might be a silly holiday but please keep the victims in your thoughts,Negative,-0.75,['columbine', 'silly holiday']
45,@alyssajoyce52,18 years ago 13 Americans were killed in Columbine High School mass shooting Congress did nothing. 100s of school shoo…,Negative,-0.020000000000000004,['columbine', 'high school mass shooting', 'congress', 'school shoo…']
46,@Marcelalaurad,Tonight the Tribeca Film Festival will present a special screening of Bowling for Columbine on the 18th anniversary of the tr…,Positive,0.17857142857142858,['tribeca film', 'bowling', 'columbine']
47,@Josiieeee_14,RIP to those lost in the massacre over eighteen years ago today.You all will always be remembered.,Neutral,0.0,['rip']
48,@JEIV13,RIP to the 13 lives lost in the Columbine massacre 18 years ago today. You all will always be remembered. 🙏,Neutral,0.0,['rip', 'columbine']
49,@CrapDark,The only 420 I really remember was the Columbine massacre.....and that really ruined everyone's high. Bad day.,Negative,-0.02799999999999996,['columbine', 'massacre ... ..and']
50,@Trendingpix,Columbine - The tragedy of Columbine high school April 20 1999. columbinemassacre april201999 colorado racheljoysc…,Positive,0.16,['columbine', 'columbine', 'high school', 'april', '1999. columbinemassacre april201999 colorado racheljoysc…']
51,@khaleesisco,A Time to Remember. A Time to Hope. April 20 1999. Never Forgotten.WE ARE COLUMBINE,Neutral,0.0,['remember', 'hope', 'april', 'never forgotten.we are columbine']
52,@chikkenskin,happi columbine,Neutral,0.0,['happi columbine']
53,@ferraiola_r32,On 1999 two teenage gunmen kill 13 people in a shooting spree at Columbine High School.,Positive,0.08,['teenage gunmen', 'columbine', 'high school']
54,@Dafne_and_5sos,I haven't seen a single tweet dedicated to Sue Klebold. She's a hero in the mental health field and deserves all the h…,Negative,-0.08571428571428572,['sue klebold', 'mental health field']
55,@hoxha_jon,The only 420 I really remember was the Columbine massacre.....and that really ruined everyone's high. Bad day.,Negative,-0.02799999999999996,['columbine', 'massacre ... ..and']
56,@dawndwyer17,Tonight the Tribeca Film Festival will present a special screening of Bowling for Columbine on the 18th anniversary of the tr…,Positive,0.17857142857142858,['tribeca film', 'bowling', 'columbine']
57,@bluemoondean,18 years ago 13 Americans were killed in Columbine High School mass shooting Congress did nothing. 100s of school shoo…,Negative,-0.020000000000000004,['columbine', 'high school mass shooting', 'congress', 'school shoo…']
58,@Queeeennnnnk,Tomorrow (April 20th) is 18 years since the Columbine shooting in Littleton Colorado (in 1999). It is also known as we…,Neutral,0.0,['tomorrow', 'april', 'columbine', 'littleton colorado']
59,@steveneuhaus60,Hard to believe it's been 18 years already since the Columbine High School shooting. Two teenage gunmen killed 13 p…,Negative,-0.08291666666666667,['hard', 'columbine', 'high school', 'teenage gunmen']
60,@maaaaaadiison,The only 420 I really remember was the Columbine massacre.....and that really ruined everyone's high. Bad day.,Negative,-0.02799999999999996,['columbine', 'massacre ... ..and']
61,@SherriBondSells,Just Listed!,Neutral,0.0,[]
62,@Sawhx,Today marks the 18th anniversary of the shooting at Columbine High School:,Positive,0.16,['columbine', 'high school']
