index,author,tweet,label,polarity,nouns
1,@Momzilla111,My Mom JUST NOW found out she never had a chance with Barry Manilow...Please respect our privacy during this difficul…,Neutral,0.0,['just now', 'barry manilow', 'please']
2,@MikePinola,Barry Manilow still thinks he completely shocked the world🙄,Negative,-0.7,['barry manilow']
3,@WTMartyn2,My Mom JUST NOW found out she never had a chance with Barry Manilow...Please respect our privacy during this difficul…,Neutral,0.0,['just now', 'barry manilow', 'please']
4,@no_fcks_gvn,My Mom JUST NOW found out she never had a chance with Barry Manilow...Please respect our privacy during this difficul…,Neutral,0.0,['just now', 'barry manilow', 'please']
5,@AmishPornStar1,My Mom JUST NOW found out she never had a chance with Barry Manilow...Please respect our privacy during this difficul…,Neutral,0.0,['just now', 'barry manilow', 'please']
6,@AdamTheFeverish,THEORY: Barry Manilow's "Mandy" was in reality written for the incomparable Mandy Patinkin.,Positive,0.4,['theory', 'barry manilow', 'mandy', 'mandy patinkin']
7,@FirstWasHarmony,Barry Manilow is more lovely than you hope he would be barrymanilowofficial,Positive,0.5,['barry manilow']
8,@catgreenleaf,Barry Manilow is more lovely than you hope he would be barrymanilowofficial,Positive,0.5,['barry manilow']
9,@RaCuevas,New on Barry Manilow - This Is My Town (Audio),Positive,0.13636363636363635,['barry manilow', 'audio']
10,@KateandDog,Featuring all-new songs by Barry Manilow,Neutral,0.0,['featuring', 'all-new songs', 'barry manilow']
11,@GayWeHo,New on Barry Manilow - This Is My Town (Audio),Positive,0.13636363636363635,['barry manilow', 'audio']
12,@1060WRHL,Barry Manilow - Somewhere in the Night,Neutral,0.0,['barry manilow']
13,@sjdoo21,NBC's 'Today' Show hosts Savannah Guthrie and Hoda Kobt interview Barry Manilow when he performs in...,Neutral,0.0,["nbc 's 'today", 'savannah guthrie', 'hoda kobt', 'barry manilow']
14,@angkeats,That's not true though. He said he saw him on SNL and he was really good! Then he made the Barry Manilow…,Positive,0.35,['snl', 'barry manilow…']
15,@MP3_Download__,This Is My Town Barry Manilow | Format: MP3 Music 509% Sales Rank in Songs: 319 (was 1943…,Negative,-0.8,['barry manilow', 'format', 'mp3', 'rank', 'songs']
16,@Trendingpix,Barry Manilow - Barry Manilow and husband Garry Kief step out for the first time since revealing their secret marri…,Negative,-0.07500000000000001,['barry manilow', 'barry manilow', 'garry kief', 'secret marri…']
17,@hsxsyndrome,All Mrs. Browns said was Harry will be like Barry manilow and come out gay at 75 - jokingly,Positive,0.4166666666666667,['mrs. browns', 'harry', 'barry']
18,@JustOneVoice43,Looking forward to signing my new album on Wednesday. UK fans see you there!,Positive,0.17045454545454544,['looking', 'new album', 'uk']
19,@carol_sundahl,Barry Manilow on Life Since Coming Out in PEOPLE: It's 'No News to Everyone Around Me' via Great gay guy!,Positive,0.6604166666666667,['barry manilow', 'coming', 'people', "'s 'no news", 'everyone around', 'great gay guy']
20,@mar1orie,04-20 Review: offers endless goodbyes in farewell...,Negative,-0.012499999999999997,['review', 'endless goodbyes', 'farewell ...']
21,@WDZDFM,\"Manilow Barry\" - I Write The Songs,Neutral,0.0,['manilow barry\\', 'songs']
22,@Saaad_Heeeaven,All Mrs. Browns said was Harry will be like Barry manilow and come out gay at 75 - jokingly,Positive,0.4166666666666667,['mrs. browns', 'harry', 'barry']
23,@janinenatt,04-20 to perform at arena,Neutral,0.0,[]
24,@csaldanhauk,Check out "Mandy" on,Neutral,0.0,['mandy']
25,@FirstWasHarmony,It's always weird walking in to a party and having Barry Manilow walk in behind you.,Negative,-0.45,['barry manilow']
26,@fletch38blues,Well...... we're waiting.. Air Supply Pablo Cruise Slim Whitman Jim Nabors. Barry Manil…,Neutral,0.0,['well', '... ...', "'re waiting.. air supply", 'pablo cruise slim whitman jim nabors', 'barry manil…']
27,@catvallyy,I'm sure I read he compared Harry to Barry Manilow  then the gay joke came from that. Inappropriate but that's just w…,Positive,0.45833333333333337,['harry', 'barry manilow', 'gay joke', 'inappropriate']
28,@liamdacey,It's always weird walking in to a party and having Barry Manilow walk in behind you.,Negative,-0.45,['barry manilow']
29,@donttreadonme53,Who didn't know...who cares? All Admit when Career's over&gtANY Press=Good.&gtBarry Manilow opens up about coming out.,Neutral,0.0,['who', 'admit', 'career', 'press=good.', 'manilow']
30,@amyrightside,04-20 'Doing Well' After Emergency Oral Surgery,Neutral,0.0,['well', 'emergency oral surgery']
31,@RetroHitsCanada,Barry Manilow - I Write The Songs 70s 80s 90s,Neutral,0.0,['barry manilow', 'songs', '70s 80s 90s']
32,@andyhunter86,New music out tomorrow: Steps Barry Manilow Incubus  more,Positive,0.3181818181818182,['new music', 'steps barry manilow incubus']
33,@hometodagger,barry manilow is a singer-songwritter who came out as gay at the age of 75 a few weeks ago,Positive,0.10833333333333334,['barry manilow']
34,@FirstWasHarmony,More Barry Manilow prep on the shop floor. Lighting design by Seth Jackson.,Positive,0.5,['barry manilow', 'shop floor', 'lighting', 'seth jackson']
35,@subIimehs,who is barry manilow i just wanna talk,Neutral,0.0,['barry manilow i', 'wan na talk']
36,@amyrightside,Barry Manilow 'out of surgery and doing well' but ordered not to 'talk sing,Neutral,0.0,['barry manilow']
37,@Enterviewng2day,BREAKING "My name is officially Perry Caramanillow!" Perry weds Barry Manilow and combines their last names. Wish…,Neutral,0.0,['breaking', 'perry caramanillow', 'perry', 'barry manilow', 'wish…']
38,@1060WRHL,Barry Manilow - Can't Smile Without You,Positive,0.3,['barry manilow', 'ca', 'smile']
39,@hugrainbowtroye,So some guy just went and said that Harry is gay and compared him with Barry Manilow like what gave you the right??! Leave Harry alone!!!,Positive,0.5571056547619048,['harry', 'barry manilow', 'harry']
40,@INNA_STAR89,I'm sure I read he compared Harry to Barry Manilow  then the gay joke came from that. Inappropriate but that's just w…,Positive,0.45833333333333337,['harry', 'barry manilow', 'gay joke', 'inappropriate']
41,@WhatRULooking4,- Hitler - 4/20 - 420 Day - Elizabeth Thomas - NFL schedule - Mia Khalifa - Paris - Ann Coulter - Barry Manilow…,Neutral,0.0,['hitler', 'elizabeth thomas', 'nfl', 'mia khalifa', 'paris', 'ann coulter', 'barry manilow…']
42,@bananna774,People. We need you. We want Barry Manilow to sing Copacobana live. Get this hashtag trending,Positive,0.13636363636363635,['barry manilow', 'copacobana']
43,@gTrends_jp,* Hitler * 4/20 * 420 Day * Elizabeth Thomas * NFL schedule * Mia Khalifa * Paris * Ann Coulter * Barry Manilow *…,Neutral,0.0,['hitler', 'day *', 'elizabeth thomas', 'nfl', 'schedule *', 'mia khalifa', 'paris', 'ann coulter', 'barry manilow']
44,@Larrymyescap,being in a closet. He indirectly made fun of Barry manilow,Positive,0.3,['barry']
45,@FactKINGFacts,Popular on Google: * Hitler * 4/20 * 420 Day * Elizabeth Thomas * NFL schedule * Mia Khalifa * Paris * Ann Coulter * Barry Manilow *…,Positive,0.6,['popular', 'google', 'hitler', 'day *', 'elizabeth thomas', 'nfl', 'schedule *', 'mia khalifa', 'paris', 'ann coulter', 'barry manilow']
46,@janinenatt,04-20 Barry Manilow to bring farewell tour to Hershey,Neutral,0.0,['barry manilow', 'farewell tour', 'hershey']
47,@CodySelby4,After all these years Barry Manilow finally comes out - yet still won't reveal just who shot who at the Copa Copacab…,Neutral,0.0,['barry manilow', "wo n't", 'copa copacab…']
48,@50years_music,Barry Manilow - Who Needs to Dream?,Neutral,0.0,['barry manilow', 'who needs', 'dream']
49,@SabrinaSelva1,.@YouTube JT or Barry Manilow,Neutral,0.0,['youtube jt', 'barry manilow']
50,@viralworldmag1,Music  Passion: The Best Of Barry Manilow,Positive,1.0,['passion', 'best', 'barry manilow']
51,@mustredo,Barry Manilow: Coming Out Was No News to Anybody Around Me:,Neutral,0.0,['barry manilow', 'coming', 'was', 'anybody around']
52,@darfpunk,Barry Manilow set to do his first UK signing in over a decade for new album,Positive,0.19318181818181818,['barry manilow', 'uk', 'new album']
