index,author,tweet,label,polarity,nouns
1,@Adrian_Wainer,You didn't notice that Adolf Hitler was a psychopath?,Neutral,0.0,["n't notice", 'adolf hitler']
2,@UK_Deplorable,Adolf Hitler was never born as the Steiner offensive actually succeeded,Neutral,0.0,['adolf hitler', 'steiner']
3,@TurtonSam,the satirical brute 'Ken Livingstone before he became the country's leading expert on Adolf Hitler',Neutral,0.0,["satirical brute 'ken", 'livingstone', "country 's", 'adolf hitler']
4,@MeatPlow_handle,BREAKING: Sarah Palin Kid Rock and Ted Nugent Meet With Donald Trump in the Oval Office on Adolf Hitler's Birthday,Neutral,0.0,['breaking', 'sarah palin kid rock', 'ted nugent', 'donald trump', 'oval', 'adolf hitler', 'birthday']
5,@JettReinhardt,Fuck you Adolf Hitler,Negative,-0.4,['fuck', 'adolf hitler']
6,@Sjipz0r,It must be infuriating to libs/progs that even after 72 years Adolf Hitler has such massive support.,Negative,-0.19999999999999998,['adolf hitler', 'massive support']
7,@_mlp_lucero,To is Adolf Hitler's birthday today,Neutral,0.0,['adolf hitler', "'s birthday"]
8,@FranklynnRome,Adolf Hitler’s Struggle to Eliminate Degenerate Art and Uplift the European Soul ht…,Neutral,0.0,['adolf hitler’s struggle', 'eliminate degenerate art', 'uplift', 'soul']
9,@Chaos14words,On the Subject of Adolf Hitler,Negative,-0.16666666666666666,['subject', 'adolf hitler']
10,@som1twisted,I was asked by my teacher "What was Adolf Hitler's book called?" ApparentlyAdolf Hitler and the Gas Chambers of Secret w…,Negative,-0.4,['adolf hitler', "'s book", 'apparentlyadolf hitler', 'chambers', 'secret w…']
11,@adamfularczyk1,Why Everybody Celebrating The Birthday Of Adolf Hitler?,Neutral,0.0,['celebrating', 'birthday', 'adolf hitler']
12,@Beardybill1,"Ken Livingstone before he became Britain's leading expert on Adolf Hitler...",Neutral,0.0,['ken livingstone', 'britain', 'adolf hitler']
13,@WhatRULooking4,- 420 Day - 4/20 - The Promise - Elizabeth Thomas - NFL schedule - Paris - Mia Khalifa - Hitler - Adolf Hitler…,Neutral,0.0,['promise', 'elizabeth thomas', 'nfl', 'paris', 'mia khalifa', 'hitler', 'adolf hitler…']
14,@voniyuu,Today is 4/20 😩👌🏻 that means exactly 127 years ago our LORD 😜and savior 💗 ADOLF HITLER 😁🙅🏻 was born 4️⃣2️⃣0️⃣ praise it 😇…,Positive,0.25,['lord', '😜and savior 💗', 'adolf hitler', '4️⃣2️⃣0️⃣ praise']
15,@pantel81,Today is the 128th anniversary of Adolf Hitler's birth. We must know history and learn from it.,Neutral,0.0,['128th anniversary', 'adolf hitler', "'s birth"]
16,@AlummaA,20 April 1945 - Fuehrerbunker Adolf Hitler makes his last trip to the surface to award Iron Crosses to boy soldiers. htt…,Neutral,0.0,['april', 'fuehrerbunker adolf hitler', 'iron crosses', 'boy soldiers']
17,@ceccatoadam7,happy birthday to ma boi adolf hitler,Positive,0.8,['happy birthday', 'ma boi adolf hitler']
18,@maryellencmeade,Adolf Hitler murdered 10M Europeans King Leopold II murdered 15M Africans. We were only taught about one...,Neutral,0.0,['adolf hitler', 'europeans', 'leopold ii', 'africans']
19,@wakeup_pl,Adolf Hitler - A Man Against Time,Neutral,0.0,['adolf hitler', 'against']
20,@zaprowsder,Adolf Hitler The Speaker of Our Rights via,Neutral,0.0,['adolf hitler']
21,@SupremeHack3r,I liked a video Adolf Hitler - Sieg Heil,Positive,0.6,['adolf hitler', 'sieg heil']
22,@UOHackingTeam,Happy birfday Adolf Hitler 🎉,Positive,0.8,['adolf hitler']
23,@Falloutshelter7,📹 What Adolf Hitler Said About Immigration And  Multiculturalism   History is...,Neutral,0.0,['adolf hitler', 'multiculturalism history']
24,@tweetmonkeyj,"Ken Livingstone before he became Britain's leading expert on Adolf Hitler...",Neutral,0.0,['ken livingstone', 'britain', 'adolf hitler']
25,@SeelyBrown3,He alone who owns the youth gains the future. Adolf Hitler Obama gave 22 billion dollars…,Neutral,0.0,['youth gains', 'adolf hitler obama']
26,@StoneColdChik,He alone who owns the youth gains the future. Adolf Hitler Obama gave 22 billion dollars…,Neutral,0.0,['youth gains', 'adolf hitler obama']
27,@Joey_Dionne,HAPPY BIRTHDAY ADOLF HITLER😋🎉🎉🎂,Positive,0.8,['happy birthday adolf hitler😋🎉🎉🎂']
28,@_micpi,Today is Adolf Hitler's bday,Neutral,0.0,['adolf hitler', "'s bday"]
29,@Alice16050204,He alone who owns the youth gains the future. Adolf Hitler Obama gave 22 billion dollars…,Neutral,0.0,['youth gains', 'adolf hitler obama']
30,@BauguessChris,He alone who owns the youth gains the future. Adolf Hitler Obama gave 22 billion dollars…,Neutral,0.0,['youth gains', 'adolf hitler obama']
31,@judith90293,He alone who owns the youth gains the future. Adolf Hitler Obama gave 22 billion dollars…,Neutral,0.0,['youth gains', 'adolf hitler obama']
32,@SSTotenKopf_,Adolf Hitler: 20 April 1889 - 30 April 1945. Artist philosopher statesman hero of the White race.,Neutral,0.0,['adolf hitler', 'april', 'april', 'artist philosopher statesman hero', 'white race']
33,@dibahna,"What good fortune for those in power that people do not think." - Adolf HitlerSelamat pagi twisderville 💃,Positive,0.7,['good fortune', 'adolf hitlerselamat', 'pagi twisderville 💃']
34,@ykhalim,The Allies conducted irresistible pincer movements on Adolf Hitler -  showed us how to destroy Crazy Donald Trump!,Negative,-0.475,['irresistible pincer movements', 'adolf hitler', 'crazy donald trump']
35,@vahvoom41,Happy 128th Birthday Adolf Hitler – Hero Of Our People,Positive,0.8,['birthday adolf hitler', 'hero']
36,@TondeuseTank,Today (20.04 JST) is the birthday of Adolf Hitler from Dragon Ball Z: Fukkatsu no Fusion! Let's celebrate~ 🎂,Neutral,0.0,['jst', 'adolf hitler', 'dragon ball z', 'fukkatsu', 'fusion', "'s celebrate~ 🎂"]
37,@deputyMahdi,Adolf Hitler murdered 10M Europeans King Leopold II murdered 15M Africans. We were only taught about one...,Neutral,0.0,['adolf hitler', 'europeans', 'leopold ii', 'africans']
38,@mannyquiroz831,whoever killed adolf hitler is my hero 🤤,Negative,-0.2,['adolf hitler', 'hero 🤤']
39,@TyroneWdindu,Everybody loves Adolf Hitler#OffendEveryoneIn4Words,Neutral,0.0,['adolf hitler', 'offendeveryonein4words']
40,@iimanrl,"once the racial struggle is won the aryan can achieve his biological and historic destiny: to smoke the ganja and get irie…,Neutral,0.0,['racial struggle', 'historic destiny']
41,@Harakkiiri,“...the personification of the devil as the symbol of all evil assumes the living shape of the Jew.” - Adolf Hitler Mei…,Negative,-1.0,['“ ...', 'evil assumes', 'jew.”', 'adolf hitler mei…']
42,@CarmineOmen,For Daffy Duck's 80th birthday here's him hitting Adolf Hitler on the head with a hammer.,Neutral,0.0,['daffy duck', "'s 80th birthday", 'adolf hitler']
43,@Pikplum,He alone who owns the youth gains the future. Adolf Hitler Obama gave 22 billion dollars…,Neutral,0.0,['youth gains', 'adolf hitler obama']
44,@misterstow,why are all the pot heads celebrating the birthday of Adolf Hitler??,Neutral,0.0,['pot heads', 'adolf hitler']
45,@shortman5427,He alone who owns the youth gains the future. Adolf Hitler Obama gave 22 billion dollars…,Neutral,0.0,['youth gains', 'adolf hitler obama']
46,@kozoukom,Happy Birthday Adolf Hitler! ⛽️✡️,Positive,1.0,['birthday adolf hitler']
47,@AlexBratu20,Okay I'm going to try and count how many times I heard:- hey your birthday is 4/20- lmao you share a birthday with Adolf Hitler...🙄🙄,Positive,0.5333333333333333,['okay', '4/20- lmao', 'adolf hitler', '... 🙄🙄']
48,@whybasem1820,Adolf Hitler: "Who Wanted the War?""In 1918 they declared a blessed and pious age to come!,Neutral,0.0,['adolf hitler', 'who wanted', 'pious age']
49,@richardgoodness,On April 20 1889 Adolf Hitler a man who would attempt to bring Germany back to greatness was born.,Neutral,0.0,['april', 'adolf hitler', 'germany']
50,@VirgilGuide,Adolf Hitler and Joey Lawrence were both born on 4/20. I rest my case.#Happy420,Neutral,0.0,['adolf hitler', 'joey lawrence', 'case. #', 'happy420']
51,@m_preston,Happy April 20th.1. Adolf Hitler's Birthday2. Chyna  Bram Stoker's Death Day3. Columbine Massacre4. Last victory of the red baron,Positive,0.26666666666666666,['april', 'adolf hitler', 'birthday2', 'chyna bram stoker', 'death day3', 'columbine massacre4', 'red baron']
52,@JenAnjuGrossman,To commemorate the anniversary of the birth of Adolf Hitler please join me tonight in doing absolutely nothing.,Positive,0.2,['adolf hitler']
53,@MonicaM_CPA,The great mass of the people will fall victim more easily to a big lie than to a small one. - Adolf Hitler,Positive,0.195,['great mass', 'fall victim', 'big lie', 'adolf hitler']
54,@SimonUmbra,"The petit bourgeois Social-Democrat and trade union boss will never make National Socialist but the Communist always will." Adolf Hitler,Neutral,0.0,['petit bourgeois', 'social-democrat', 'trade union boss', 'adolf hitler']
55,@gTrends_jp,* 420 Day * 4/20 * The Promise * Elizabeth Thomas * NFL schedule * Paris * Mia Khalifa * Hitler * Adolf Hitler *…,Neutral,0.0,['day *', 'promise', 'elizabeth thomas', 'nfl', 'schedule *', 'paris', 'mia khalifa', 'hitler', 'adolf hitler']
56,@neets4trump,Adolf Hitler: 20 April 1889 - 30 April 1945. Artist philosopher statesman hero of the White race.,Neutral,0.0,['adolf hitler', 'april', 'april', 'artist philosopher statesman hero', 'white race']
57,@ShitPosterBot,I licked Adolf Hitler because it fleeced Jim.,Neutral,0.0,['adolf hitler', 'jim']
58,@grimealcultist,the fact that you put in chicken nuggets and got depression and adolf hitler really makes me uhh i do…,Negative,-0.19999999999999998,['chicken nuggets', 'adolf hitler', 'uhh i do…']
59,@Discordweeb,Adolf Hitler: 20 April 1889 - 30 April 1945. Artist philosopher statesman hero of the White race.,Neutral,0.0,['adolf hitler', 'april', 'april', 'artist philosopher statesman hero', 'white race']
60,@ambrishgupta11,IN PIX | The banality of evil: 15 of the rarest photos of Nazi dictator Adolf Hitler,Negative,-1.0,['in pix', 'rarest photos', 'nazi', 'adolf hitler']
61,@hulajnoga_,April 20 1889- The most significant figure and the greatest leader of all time was born. Happy Birthday Adolf Hitler ht…,Positive,0.66875,['april', 'significant figure', 'happy birthday adolf hitler']
62,@msayers1,72yrs ago today Adolf Hitler marked his 56th birthday with a last visit above ground. The next  final 10 days of his l…,Positive,0.02,['adolf hitler', '56th birthday']
63,@fuckertaegan,happy birthday to my main man adolf hitler,Positive,0.48333333333333334,['happy birthday', 'main man adolf hitler']
