index,author,tweet,label,polarity,nouns
1,@jstcallmesweet,The NYT review of HBO's "The Immortal Life of Henrietta Lacks" starring Oprah Winfrey,Neutral,0.0,['nyt', 'hbo', 'immortal', 'henrietta lacks', 'oprah winfrey']
2,@So_Much_Allure,The beautiful cast of The Immortal Life of Henrietta Lacks at the New York City Premiere | Make…,Positive,0.49318181818181817,['beautiful cast', 'immortal', 'henrietta lacks', 'york', 'premiere', 'make…']
3,@roya19,Who Was Henrietta Lacks? 5 Striking Facts About The ‘Mother Of Modern Medicine’ via,Positive,0.35,['who was henrietta lacks', 'striking facts', 'medicine’']
4,@TimScheld,.@ktshreds take note,Neutral,0.0,['@ ktshreds']
5,@TanyaBliss1,The NYT review of HBO's "The Immortal Life of Henrietta Lacks" starring Oprah Winfrey,Neutral,0.0,['nyt', 'hbo', 'immortal', 'henrietta lacks', 'oprah winfrey']
6,@DocsCastleMedia,HBO movie on Henrietta Lacks puts spotlight on Johns Hopkins,Neutral,0.0,['hbo', 'henrietta lacks', 'hopkins']
7,@MichelleHillie7,Oprah Winfrey in Henrietta Lacks on HBO: Review |,Neutral,0.0,['oprah winfrey', 'henrietta lacks', 'hbo', 'review']
8,@hollyford_rosa,The NYT review of HBO's "The Immortal Life of Henrietta Lacks" starring Oprah Winfrey,Neutral,0.0,['nyt', 'hbo', 'immortal', 'henrietta lacks', 'oprah winfrey']
9,@siphonyathie,The NYT review of HBO's "The Immortal Life of Henrietta Lacks" starring Oprah Winfrey,Neutral,0.0,['nyt', 'hbo', 'immortal', 'henrietta lacks', 'oprah winfrey']
10,@AdineHickey,The NYT review of HBO's "The Immortal Life of Henrietta Lacks" starring Oprah Winfrey,Neutral,0.0,['nyt', 'hbo', 'immortal', 'henrietta lacks', 'oprah winfrey']
11,@whoslikeus,A Magical Experience With Oprah Winfrey and the Cast of HBO’s ‘The Immortal Life of Henrietta Lacks’,Positive,0.5,['magical experience', 'oprah winfrey', 'cast', 'hbo’s', 'immortal', 'henrietta lacks’']
12,@icjennikins,The NYT review of HBO's "The Immortal Life of Henrietta Lacks" starring Oprah Winfrey,Neutral,0.0,['nyt', 'hbo', 'immortal', 'henrietta lacks', 'oprah winfrey']
13,@eTrix,Review: Oprah goes deep in 'Henrietta Lacks',Neutral,0.0,['review', 'oprah', 'lacks']
14,@RussIrving,Oprah Winfrey takes a personal look at Henrietta Lacks in HBO's movie via,Neutral,0.0,['oprah winfrey', 'personal look', 'henrietta lacks', 'hbo', "'s movie"]
15,@natashavargoose,Review: Oprah goes deep in 'Henrietta Lacks',Neutral,0.0,['review', 'oprah', 'lacks']
16,@amira_p_1,Review: Oprah goes deep in 'Henrietta Lacks',Neutral,0.0,['review', 'oprah', 'lacks']
17,@TheAcademySPS,Who Was Henrietta Lacks? 5 Striking Facts About The ‘Mother Of Modern Medicine’,Positive,0.35,['who was henrietta lacks', 'striking facts', 'medicine’']
