index,author,tweet,label,polarity,nouns
1,@KrookedRadio,Redskins: Schedule puts Kirk Cousins in tough position as wife is due with first child close to Week 2 game at...,Negative,-0.16597222222222222,['redskins', 'schedule', 'kirk cousins', 'tough position']
2,@scubafanatic,Redskins: Schedule puts Kirk Cousins in tough position as wife is due with first child close to Week 2 game at Ram…,Negative,-0.16597222222222222,['redskins', 'schedule', 'kirk cousins', 'tough position', 'ram…']
3,@PappaBehr,Redskins: Schedule puts Kirk Cousins in tough position as wife is due with first child close to Week 2 game at Ram…,Negative,-0.16597222222222222,['redskins', 'schedule', 'kirk cousins', 'tough position', 'ram…']
4,@RunWithK,Redskins: Schedule puts Kirk Cousins in tough position as wife is due with first child close to Week 2 game at Ram…,Negative,-0.16597222222222222,['redskins', 'schedule', 'kirk cousins', 'tough position', 'ram…']
5,@WuFourqurean,Redskins: Schedule puts Kirk Cousins in tough position as wife is due with first child close to Week 2 game at Ram…,Negative,-0.16597222222222222,['redskins', 'schedule', 'kirk cousins', 'tough position', 'ram…']
6,@Djstucky1,Redskins: Schedule puts Kirk Cousins in tough position as wife is due with first child close to Week 2 game a…,Negative,-0.16597222222222222,['redskins', 'schedule', 'kirk cousins', 'tough position', 'game a…']
7,@TheDon2108,Super Bowl rematch tops 10 best games on the 2017 NFL schedule,Positive,0.6666666666666666,['bowl rematch tops', 'nfl']
8,@Un_Roughness,Redskins: Schedule puts Kirk Cousins in tough position as wife is due with first child close to Week 2 game at Ram…,Negative,-0.16597222222222222,['redskins', 'schedule', 'kirk cousins', 'tough position', 'ram…']
9,@BazookaBoh,Redskins: Schedule puts Kirk Cousins in tough position as wife is due with first child close to Week 2 game at Ram…,Negative,-0.16597222222222222,['redskins', 'schedule', 'kirk cousins', 'tough position', 'ram…']
10,@aquilavida,Redskins: Schedule puts Kirk Cousins in tough position as wife is due with first child close to Week 2 game at Ram…,Negative,-0.16597222222222222,['redskins', 'schedule', 'kirk cousins', 'tough position', 'ram…']
11,@Iam_ALANWILKES,Redskins: Schedule puts Kirk Cousins in tough position as wife is due with first child close to Week 2 game at Ram…,Negative,-0.16597222222222222,['redskins', 'schedule', 'kirk cousins', 'tough position', 'ram…']
12,@ridley_me_this,Redskins: Schedule puts Kirk Cousins in tough position as wife is due with first child close to Week 2 game at Ram…,Negative,-0.16597222222222222,['redskins', 'schedule', 'kirk cousins', 'tough position', 'ram…']
13,@MariaThomasaa,Redskins: Schedule puts Kirk Cousins in tough position as wife is due with first child close to Week 2 game at Ram…,Negative,-0.16597222222222222,['redskins', 'schedule', 'kirk cousins', 'tough position', 'ram…']
14,@davidcamachoj,Redskins: Schedule puts Kirk Cousins in tough position as wife is due with first child close to Week 2 game at Ram…,Negative,-0.16597222222222222,['redskins', 'schedule', 'kirk cousins', 'tough position', 'ram…']
15,@Gridiron_Stuff,Redskins: Schedule puts Kirk Cousins in tough position as wife is due with first child close to Week 2 game at Ram…,Negative,-0.16597222222222222,['redskins', 'schedule', 'kirk cousins', 'tough position', 'ram…']
16,@NFL_Game_Update,Redskins: Schedule puts Kirk Cousins in tough position as wife is due with first child close to Week 2 game at Rams - John Keim (ESPN) …,Negative,-0.16597222222222222,['redskins', 'schedule', 'kirk cousins', 'tough position', 'rams', 'john keim', 'espn']
17,@McdougleSkip,Redskins: Schedule puts Kirk Cousins in tough position as wife is due with first child close to Week 2 game at Ram…,Negative,-0.16597222222222222,['redskins', 'schedule', 'kirk cousins', 'tough position', 'ram…']
18,@PAPICHULLO105,Redskins: Schedule puts Kirk Cousins in tough position as wife is due with first child close to Week 2 game at Ram…,Negative,-0.16597222222222222,['redskins', 'schedule', 'kirk cousins', 'tough position', 'ram…']
19,@Jay_taylor5662,Redskins: Schedule puts Kirk Cousins in tough position as wife is due with first child close to Week 2 game at Ram…,Negative,-0.16597222222222222,['redskins', 'schedule', 'kirk cousins', 'tough position', 'ram…']
20,@imsteveduncan,Redskins: Schedule puts Kirk Cousins in tough position as wife is due with first child close to Week 2 game at Ram…,Negative,-0.16597222222222222,['redskins', 'schedule', 'kirk cousins', 'tough position', 'ram…']
