index,author,tweet,label,polarity,nouns
1,@maredayco,Great response from the regarding NATO Italy's commitment France and North Korea. Couldn't be more proud! 🇺🇸h…,Positive,0.7666666666666666,['great response', 'italy', "'s commitment", 'france', 'korea']
2,@kjfriend2,Le Pen: 'France is at war with radical Islam'. Wants 15000 new police officers and strengthening of the borders.,Positive,0.16818181818181818,['pen', 'islam', 'wants', 'new police officers']
3,@Diana631424761,Le Pen calls for France to restore border controls after ISIS-claimed attack,Neutral,0.0,['pen', 'france', 'restore border', 'isis-claimed']
4,@PrincessofWails,Either Marine Le Pen wins this election or we make the "Pray for Paris" profile filter permanent.Your choice France.…,Positive,0.3,['either', 'pen', 'pray', 'paris', 'profile filter permanent.your choice', 'france.…']
5,@tiago_yola,Another terrorist attack in Paris. The people of France will not take much more of this. Will have a big effect on pre…,Positive,0.25,['terrorist attack', 'paris', 'france', 'will', 'big effect']
6,@meghanchel,Trump uses police shooting to push a right-wing candidate in France. That same day 3 cops were shot in Seattle. Whe…,Neutral,0.0,['trump', 'uses police', 'france', 'seattle', 'whe…']
7,@LudwigRoger,Marine Le Pen Is No Patriot of [now in English],Neutral,0.0,['pen', 'patriot', 'english']
8,@wildcard40001,Another terrorist attack in Paris. The people of France will not take much more of this. Will have a big effect on pre…,Positive,0.25,['terrorist attack', 'paris', 'france', 'will', 'big effect']
9,@lawrencemann_,European stocks are showing little sign of investor concern before France's election,Negative,-0.09375,['european stocks', 'investor concern', 'france', "'s election"]
10,@bowenswharf,Marine 'Mass Is Not an Opportunity for It's a Tragedy for,Neutral,0.0,["marine 'mass", 'opportunity', 'tragedy']
11,@AmericanMom007,France has 25000 suspects on the S-5 security watch list. It has the capacity to watch 2-300. That's an army it has imported!,Neutral,0.0,['france', 's-5']
12,@fosscal,Hon. Marie-France Lalonde Minister of Community Safety and Correctional Services : WE NEED TO SHU... via,Neutral,0.0,['hon', 'marie-france lalonde', 'safety', 'correctional', 'we need to shu']
13,@FrankFahmi,France delivered arms to Syrian rebels Hollande confirms via,Neutral,0.0,['france', 'syrian', 'hollande']
14,@ArdilladelBoske,Restore France’s borders expel foreign nations on watchlist – to French govt,Negative,-0.0625,['restore france’s', 'foreign nations', 'watchlist –', 'french govt']
15,@JamesTorres96,Another terrorist attack in Paris. The people of France will not take much more of this. Will have a big effect on pre…,Positive,0.25,['terrorist attack', 'paris', 'france', 'will', 'big effect']
16,@ParrotRico,Another terrorist attack in Paris. The people of France will not take much more of this. Will have a big effect on pre…,Positive,0.25,['terrorist attack', 'paris', 'france', 'will', 'big effect']
17,@FctHerve,Now more than ever.#ParisAttack htt…,Positive,0.5,['ever. #', 'parisattack']
18,@redeasteagle,Restore France’s borders expel foreign nations on watchlist – to French govt,Negative,-0.0625,['restore france’s', 'foreign nations', 'watchlist –', 'french govt']
19,@Mar2vin,Another terrorist attack in Paris. The people of France will not take much more of this. Will have a big effect on pre…,Positive,0.25,['terrorist attack', 'paris', 'france', 'will', 'big effect']
20,@heffron_nancy,Wouldn't it make sense to pass law that actually improves on ACA and costs less? Look to Canada England France.…,Negative,-0.08333333333333333,['aca', 'canada england france.…']
21,@KimberlyEndico5,Citizens of prêter attention: trump is rooting 4 Le Pen wants terror attack to make u hate. Don't make OUR mistak…,Negative,-0.30000000000000004,['prêter attention', 'pen', 'terror attack', 'our']
22,@MikkiL,Can you blame them?,Neutral,0.0,[]
23,@Trumpocrat17,Another terrorist attack in Paris. The people of France will not take much more of this. Will have a big effect on pre…,Positive,0.25,['terrorist attack', 'paris', 'france', 'will', 'big effect']
24,@MDavidMorris2,Marine Le Pen Post-Paris Terror Vows to Voters to Restore France Borders,Neutral,0.0,['pen post-paris', 'vows', 'restore france borders']
25,@madeinbreak,Donald Trump Predicts ‘Big Effect’ on Marine Le Pen Presidential Run in France,Neutral,0.0,['donald trump predicts', 'effect’', 'pen', 'run', 'france']
26,@olb_b,The policeman killed last night by an asshole who should have been in jail. Wake up France! ht…,Negative,-0.10833333333333334,['wake', 'france']
27,@Borgesecretbook,CS: french election polls - average of various polls#France,Negative,-0.049999999999999996,['cs', 'french election polls', 'various polls #', 'france']
28,@godby547,🚨France has Over 751 “NO-GO Zones” (Areas of land TOTALLY ruled by Islamic law.)#FridayFeeling Marine Le Pen,Neutral,0.0,['zones”', 'areas', 'totally', 'islamic', 'fridayfeeling', 'pen']
29,@aark1954,Another terrorist attack in Paris. The people of France will not take much more of this. Will have a big effect on pre…,Positive,0.25,['terrorist attack', 'paris', 'france', 'will', 'big effect']
30,@aasteviea,Marine LePen:‘Mass Immigration Is Not an Opportunity for France It’s a Tragedy for France’ …,Neutral,0.0,['lepen', '‘mass immigration', 'opportunity', 'france it’s', 'tragedy', 'france’']
31,@Litoquar,ISIS-claimed France you can end all this crap by electing Marine Le Pen.Take your nation back.,Negative,-0.4,['isis-claimed france', 'pen.take']
32,@raffy280572,Beautiful how he's suddenly (one of) the bes…,Positive,0.425,['beautiful']
33,@Lindamu93790975,This is what submission looks like! Fight back and take back your country! Defeat now!,Neutral,0.0,['fight', 'defeat']
34,@rockford92584,France = biggest Muslim population in Europe.France = biggest terror target in Europe.See how it works?And yet it imports MOR…,Neutral,0.0,['france', 'muslim', 'europe.france', 'terror target', 'europe.see', 'mor…']
35,@avesandr,Restore France’s borders expel foreign nations on watchlist – to French govt,Negative,-0.0625,['restore france’s', 'foreign nations', 'watchlist –', 'french govt']
36,@LevequeThots,France has the largest Muslim population in Europe it also has the largest incidences of terror in Europe. Is this a…,Neutral,0.0,['france', 'muslim', 'europe', 'europe']
37,@PrincessofWails,Marion M. Le Pen.3 assassination attempts on police and Karim Cheurfi still walks free.France must wake up!#ChampsElysee…,Neutral,0.0,['marion m.', 'pen.3', 'assassination attempts', 'karim cheurfi', 'champselysee…']
38,@Linfield1641,France has 25000 suspects on the S-5 security watch list. It has the capacity to watch 2-300. That's an army it has imported!,Neutral,0.0,['france', 's-5']
39,@jumbeea,Dear France America and the West ISIS (Muslims) haven't finished with us yet in fact they have only just begun...,Neutral,0.0,['dear france america', 'isis', 'muslims']
40,@CarlKenner,Question: Would the US UK and France veto a Russian resolution for a closed non-transparent CW investigation led by two Russ…,Negative,-0.05,['uk', 'france', 'russian resolution', 'cw', 'russ…']
41,@jrat57,France: 14 wounded after illegal migrants storm town hall to protest immigration,Negative,-0.5,['france', 'illegal migrants storm town hall']
42,@sudeepkhatri,Another terrorist attack in Paris. The people of France will not take much more of this. Will have a big effect on pre…,Positive,0.25,['terrorist attack', 'paris', 'france', 'will', 'big effect']
43,@bunny_tokyo,votre peinture est tellement magnifique! have you ever exhibited your painting in France?,Neutral,0.0,['votre peinture est tellement magnifique', 'france']
44,@Grace_E_Shae,.@MLP_officiel I hope you win your election -- the people the tourists and especially the women of France need y…,Positive,0.4,['mlp_officiel', 'france']
45,@mjs121272,Get France back for the French. Marine is not far right. She is in the right. Vas-y Marine.,Positive,0.10428571428571427,['france', 'vas-y']
