index,author,tweet,label,polarity,nouns
1,@NBA_1World,What time TV channel is Cleveland Cavaliers vs. Indiana Pacers Game 3 (4/20/17)? Livestream watch online | NBA…,Negative,-0.4,['time tv channel', 'cleveland cavaliers', 'indiana pacers game', 'livestream', 'online |', 'nba…']
2,@NBA_1World,NBA Playoffs 2017: Cleveland Cavaliers beat the Indiana Pacers 119-114 - Crescent Vale (blog),Neutral,0.0,['nba playoffs', 'cleveland cavaliers', 'indiana pacers', 'crescent vale']
3,@shotmaster_,LeBron James and the Cavs come back from being 26 down to complete the largest halftime comeback in playoff history: h…,Negative,-0.018518518518518528,['lebron james', 'cavs', 'halftime comeback', 'playoff history']
4,@breakingnews_no,Cleveland's Historic Comeback Epitomizes Greatest Offense Of LeBron James's Career - Sports Illustrated…,Positive,0.5,['historic comeback epitomizes greatest offense', 'lebron james', 'career', 'illustrated…']
5,@Official_Dys,I liked a video The Cleveland Cavaliers Complete the Historic Comeback in Indiana | April 20 2017,Positive,0.2333333333333333,['cleveland cavaliers complete', 'historic comeback', 'indiana', 'april']
6,@WFNYScott,James' historic 41/13/12 effort leads Cavaliers to epic 26-point comeback and 3-0 series lead. (via,Positive,0.05,['james', 'historic 41/13/12 effort', 'cavaliers', 'epic 26-point comeback', 'series lead']
7,@CoachCochranUTC,Largest comebacks in NBA playoff history including Cleveland Cavaliers vs. Pacers on April,Neutral,0.0,['largest', 'nba', 'playoff history', 'cleveland cavaliers', 'pacers', 'april']
8,@dottolls,New story: Kyrie Irving on LeBron's role in the comeback - "He still amazes me",Positive,0.13636363636363635,['new story', 'kyrie irving', 'lebron', "'s role"]
9,@iCavaliers,2005-06 Upper Deck Rookie Debut LeBron James Cleveland,Neutral,0.0,['upper deck', 'debut lebron james cleveland']
10,@janinenatt,Justin Bieber concert in Cleveland saved after Cavaliers sweep...,Neutral,0.0,['justin bieber', 'cleveland', 'cavaliers', 'sweep ...']
11,@iCavaliers,Cleveland Cavaliers Beanie winter hat,Neutral,0.0,['cavaliers beanie', 'winter hat']
12,@anntzt,Cleveland Cavaliers finish 'Texas Triangle' with another tough task,Negative,-0.3888888888888889,['cavaliers', "finish 'texas", 'triangle', 'tough task']
13,@anntzt,A fired-up David Blatt knock off Los Angeles Clippers,Neutral,0.0,['david blatt', 'los angeles clippers']
14,@AdelliaOrozco,2015-16 Panini Instant NBA Cleveland Cavaliers,Neutral,0.0,['panini', 'nba cleveland cavaliers']
15,@florespards,LeBron James addressed the Cavaliers about Los Angeles nightlife and they,Neutral,0.0,['lebron james', 'cavaliers', 'los angeles']
16,@lasose2002,Playoffs NBA 20/4/2017Cleveland Cavaliers 119 Indiana Pacers 114L James 41 por los CavaliersP George 36 por los PacersCavaliers 3-0,Neutral,0.0,['playoffs nba', 'cavaliers', 'indiana pacers', 'james', 'por los', 'cavaliersp george', 'por los', 'pacerscavaliers']
