index,author,tweet,label,polarity,nouns
1,@CheshireFire,Sandbach Fire Station Open Day this weekend as part of the town's Transport festival. 10am-3pm both days. Free even…,Positive,0.2,['sandbach', 'fire station open day', "town 's", 'transport', 'free']
2,@martinmccann1,He’s the De Niro to Ben Wheatley’s Scorsese. talks and more,Positive,0.5,['he’s', 'de niro', 'ben wheatley’s scorsese']
3,@IAmNaveenM,Ben Wheatley is back! is a hilariously bloody chamber movie. Our review:,Negative,-0.4,['ben wheatley', 'bloody chamber movie']
4,@CrumplerKelly,oh shut it obummers friends flipped off Reagan and your little homies keep riotin…,Negative,-0.1875,['oh shut', 'obummers friends', 'reagan']
5,@JFute,With his new film FREE FIRE now in theaters director Ben Wheatley stopped by today for a trip inside our films closet!,Positive,0.3181818181818182,['new film', 'free fire', 'theaters director', 'ben wheatley', 'films closet']
6,@WBUR,With 'Free Fire' Ben Wheatley puts his bloody stamp on Boston crime comedy: via,Negative,-0.2,["'free fire", 'ben wheatley', 'bloody stamp', 'boston', 'crime comedy']
7,@TheNeoTV,Now In Theaters: Born in China Free Fire The Promise | Weekend Ticket,Positive,0.4,['theaters', 'born', 'china free', 'promise', 'weekend ticket']
8,@FyodorFish,My 1:1! shoots down typecasting with his dynamic ‘shit bag’ role in via…,Negative,-0.11851851851851854,['dynamic ‘shit bag’ role']
9,@Geoponet,11 Style CF Gun Keychian 2016 Hot Game Around Cross Fire CF Weapon Key Chains Jewelry for Men trousseau de jeu…,Negative,-0.037500000000000006,['style cf gun keychian', 'hot game around', 'cross fire', 'cf weapon key chains jewelry', 'men']
10,@MrTharindu,Hey FREE video for you on how to Fire Your Boss! haha. It totally changed my life....,Positive,0.2333333333333333,['hey free', 'your boss', 'life ...']
11,@BreakingSteven,With his new film FREE FIRE now in theaters director Ben Wheatley stopped by today for a trip inside our films closet!,Positive,0.3181818181818182,['new film', 'free fire', 'theaters director', 'ben wheatley', 'films closet']
12,@RonaldWilby,free hook: titties made of fire titties made of fireyo girl sucked my dick and said my dick taste like a tire x2,Positive,0.4,['free hook', 'fire titties', 'fireyo girl', 'dick taste', 'tire x2']
13,@Randal490,The slapstick star-powered gunplay of Free Fire is going to kill in dorm rooms,Positive,0.4,['free', 'dorm rooms']
14,@alnext530,is the most fun movie you could have about a bunch of idiots who decide to start shooting each,Neutral,0.0,['fun movie']
15,@mindinthetrash,free hook: titties made of fire titties made of fireyo girl sucked my dick and said my dick taste like a tire x2,Positive,0.4,['free hook', 'fire titties', 'fireyo girl', 'dick taste', 'tire x2']
16,@thomasjosephmak,Hey FREE video for you on how to Fire Your Boss! haha. It totally changed my life.... :),Positive,0.3,['hey free', 'your boss', 'life ...']
17,@WellingtonLawDC,Will free college offer catch fire? NY details raise,Positive,0.4,['will', 'free college', 'catch fire', 'ny']
18,@MIX_931,Big Guns And Tons Of Fun In "Free Fire",Positive,0.2333333333333333,['guns', 'tons', 'fun', 'free']
19,@barryconroy1,The most genius thing about Free Fire is that it's an action movie where nobody can run - or even walk. Love…,Positive,0.3333333333333333,['genius thing', 'free', 'action movie', 'love…']
20,@blackstar_stick,Free fire will be released on 5/26 in Taiwan...... 😭😭😭😭😭😭😭😭,Positive,0.4,['free', 'taiwan', '... ... 😭😭😭😭😭😭😭😭']
21,@VCAM1963,Movie Weekend: David Lynch at the DFT “Born In China” “Free Fire” “Mary Poppins” and more via,Positive,0.45,['movie weekend', 'david lynch', 'dft', 'china”', 'fire”', 'poppins”']
22,@yvfTHitQgoWmZuX,fucking mature women jada fire squirt free,Positive,0.25,['mature women jada fire squirt']
23,@baphometx,The director Ben Wheatley talks about how he got the gunshot sounds in "Free Fire",Positive,0.4,['ben wheatley', 'gunshot sounds', 'free']
