index,author,tweet,label,polarity,nouns
1,@sacbee_news,Singer Cuba Gooding Sr. found dead in car in Los Angeles,Negative,-0.2,['singer cuba gooding sr.', 'los angeles']
28,@theownronline,70s Soul singer Cuba Gooding Sr. lead vocalist for The Main Ingredient found dead... by…,Negative,-0.016666666666666677,['soul', 'cuba gooding sr.', 'lead vocalist', 'ingredient', 'dead ... by…']
29,@KillaRayBeats,Cuba Gooding Sr. chart-topping soul singer and father of Oscar-winning actor found dead in car.Rest in Power. We…,Negative,-0.2,['cuba gooding sr.', 'soul singer', 'oscar-winning', 'power', 'we…']
30,@CW33,Soul singer Cuba Gooding Sr. found dead in his car in LA,Negative,-0.2,['soul', 'cuba gooding sr.', 'la']
31,@Analisa_Swan,Cuba Gooding Sr. RB soul singer found dead at 72.,Negative,-0.2,['cuba gooding sr. rb', 'soul singer']
32,@Dres1011,Cuba Gooding Sr. chart-topping soul singer and father of Oscar-winning actor found dead in car.Rest in Power. We…,Negative,-0.2,['cuba gooding sr.', 'soul singer', 'oscar-winning', 'power', 'we…']
33,@BDCTVonline,Singer Cuba Gooding Sr found dead in his car,Negative,-0.2,['singer cuba gooding sr']
34,@HaydeeGallardo,Somewhere Over The Rainbow... One of the songs I sung for the opening concert of Cuba Gooding Sr.... This song...,Neutral,0.0,['rainbow', 'opening concert', 'cuba gooding sr', 'song ...']
35,@Jarika_Crestita,Cuba Gooding Sr. dies at 72,Neutral,0.0,['cuba gooding sr.']
36,@Kirastaylit,Cuba Gooding Sr. Found dead in his car at age 72.,Negative,-0.2,['cuba gooding sr. found']
37,@IAMPYT1,God gave him a very unique voice that will continue flow from the airwaves. Thanks for sharing your gift w/us.,Positive,0.34375,['god', 'unique voice', 'thanks', 'gift w/us']
38,@bonita_Applbumm,Body of singer Cuba Gooding Sr. found in Woodland Hills. Death investigation underway.,Neutral,0.0,['body', 'cuba gooding sr.', 'death', 'investigation underway']
39,@jbwallace,Cuba Gooding Sr. Found Slumped Over in His Jaguar—Items in the Car Lead to 'Overdose' Fears,Neutral,0.0,['cuba gooding sr. found slumped', 'jaguar—items', 'car lead']
40,@TheIJR,Cuba Gooding Sr. Found Slumped Over in His Jaguar—Items in the Car Lead to 'Overdose' Fears,Neutral,0.0,['cuba gooding sr. found slumped', 'jaguar—items', 'car lead']
41,@Echo73,R.I.P. Cuba Gooding Sr.#TheMainIngredient,Neutral,0.0,['r.i.p', 'cuba gooding sr.', 'themainingredient']
42,@grebprog,Cuba Gooding Sr. 70s Singer and Father to Cuba Jr. Dead at 72 via,Negative,-0.2,['cuba gooding sr.', 'singer', 'father', 'cuba jr. dead']
43,@Gatina29,Cuba Gooding Sr. lead singer of soul group The Main Ingredient dies at 72:,Positive,0.16666666666666666,['cuba gooding sr.', 'lead singer', 'soul group', 'ingredient']
44,@ZD19982,Cuba Gooding Sr. Found dead in his car at age 72.,Negative,-0.2,['cuba gooding sr. found']
45,@ty_beamer,Sad news today: Cuba Gooding Sr. found dead at age 72. Former lead singer of 70's soul band,Negative,-0.2333333333333333,['sad', 'cuba gooding sr.', 'lead singer', "'s soul band"]
46,@dabravanel,"It's something unreal!" RIP Cuba Gooding Sr.,Neutral,0.0,['rip cuba gooding sr']
47,@coachalita,Soul Singer Cuba Gooding Sr. Found Dead in His Car,Negative,-0.2,['soul singer cuba gooding sr. found dead', 'car']
48,@JhillyB,Soul Singer Cuba Gooding Sr. Found Dead in His Car sad news Everybody Plays the Fool ♥♥♥,Negative,-0.35,['soul singer cuba gooding sr. found dead', 'car', 'sad news', 'plays', 'fool']
49,@NorthsideKai,Cuba Gooding Sr. Found dead in his car at age 72.,Negative,-0.2,['cuba gooding sr. found']
50,@plastra,Cuba Gooding Sr. 'Everybody Plays the Fool' Singer  Dad to Oscar-Winning Actor Dies at 72: Report,Neutral,0.0,['cuba gooding sr.', 'plays', 'fool', 'singer dad', 'oscar-winning actor dies']
51,@Mr_sayedmoniem,Cuba Gooding Sr. found dead in his car by via,Negative,-0.2,['cuba gooding sr.']
52,@coachxcpayne,RIP Cuba Gooding Sr - remembering The Main Ingredient:,Positive,0.16666666666666666,['rip cuba gooding sr', 'ingredient']
53,@cd682,Cuba Gooding Sr 72 found dead in his car yesterday ✨Peace to his Beloveds✨,Negative,-0.2,['cuba gooding sr', 'beloveds✨']
54,@AntheaDCharles,RIP Cuba Gooding Sr. and thank you for the support and opportunity to perform both for and alongside you.,Neutral,0.0,['rip cuba gooding sr.']
55,@Yaboyzsteve,Cuba Gooding Sr. was the lead singer of the group 'The Main Ingredient'. Here's a clip of him performance on Soul Train…,Positive,0.16666666666666666,['cuba gooding sr.', 'lead singer', "group 'the", 'ingredient', 'soul train…']
56,@TrenaeCimone,Rest In Peace: Cuba Gooding Sr. Found Dead From Possible Drug Overdose,Negative,-0.1,['rest', 'cuba gooding sr. found dead', 'drug overdose']
57,@Immoral_SanJose,Main Ingredient Singer Cuba Gooding Sr. Father of Cuba Jr. Found Dead In Car,Negative,-0.016666666666666677,['ingredient singer cuba gooding sr. father', 'cuba jr. found dead', 'car']
58,@971AMPRadio,RIP to Cuba Gooding Sr.,Neutral,0.0,['rip', 'cuba gooding sr']
59,@jackiebrown2,Cuba Gooding Jr. Solemn on Set After Learning of Dad's Death (PHOTO) via,Neutral,0.0,['cuba gooding jr. solemn', 'set', 'learning', 'dad', 'death', 'photo']
60,@SafeLibraries,Retweeted Black Caucus ALA Inc (@BC_ALA):🌸 RIP Cuba Gooding Sr. 🌸,Negative,-0.16666666666666666,['retweeted black caucus ala inc', 'bc_ala', 'rip cuba gooding sr.']
61,@PoweredbyBMW,Cuba Gooding Sr "Everybody Plays the Fool" The Main Ingredient (1972),Positive,0.16666666666666666,['cuba gooding sr', 'plays', 'fool', 'ingredient']
62,@ArizonaNewsnet,Singer Cuba Gooding Sr. found dead in car in Los Angeles,Negative,-0.2,['singer cuba gooding sr.', 'los angeles']
63,@soulonice13,Cuba Gooding Sr. Dead at 72 Possible Overdose,Negative,-0.1,['cuba gooding sr. dead', 'overdose']
64,@SafeLibraries,🌸 RIP Cuba Gooding Sr. 🌸,Neutral,0.0,['rip cuba gooding sr.']
65,@mygoodfight,Cuba Gooding Sr. Soul Singer and Cuba Gooding Jr.'s Dad Dies at 72 via,Neutral,0.0,['cuba gooding sr', 'soul singer', 'cuba gooding jr.', 'dad dies']
66,@onlyymyaaa,Soul singer Cuba Gooding Sr. -- lead vocalist of The Main Ingredient  father to the actor -- has died:,Positive,0.16666666666666666,['soul', 'cuba gooding sr.', 'lead vocalist', 'ingredient']
67,@AdoiLProduction,R.I.P. Soul Singer Cuba Gooding Sr. Passes Away Suddenly After Unfortunate Incident,Negative,-0.25,['r.i.p', 'soul singer cuba gooding sr', 'passes away', 'unfortunate incident']
68,@BC_ALA,🌸 RIP Cuba Gooding Sr. 🌸,Neutral,0.0,['rip cuba gooding sr.']
69,@charlene_2050,Singer Cuba Gooding Sr found dead in car in Los AngelesDetails:,Negative,-0.2,['singer cuba gooding sr', 'los angelesdetails']
70,@dreaminjj,Cuba Gooding Jr.  Omar Gooding look JUST like their dad. My prayers go out to Cuba Gooding Sr.'s family during this di…,Neutral,0.0,['cuba gooding jr. omar gooding', 'just', 'cuba gooding sr.', "'s family"]
71,@youngcongo,Rest In Peace: Cuba Gooding Sr. Found Dead From Possible Drug Overdose,Negative,-0.1,['rest', 'cuba gooding sr. found dead', 'drug overdose']
72,@RealBrianMcRae,Cuba Gooding Sr. 70s Singer and Father to Cuba Jr. Dead at 72: Report,Negative,-0.2,['cuba gooding sr.', 'singer', 'father', 'cuba jr. dead']
73,@onlyymyaaa,Cuba Gooding Sr. chart-topping soul singer and father of Oscar-winning actor found dead in car.Rest in Power. We…,Negative,-0.2,['cuba gooding sr.', 'soul singer', 'oscar-winning', 'power', 'we…']
74,@x_xpalmer,Soul singer Cuba Gooding Sr. found dead in Woodland Hills,Negative,-0.2,['soul', 'cuba gooding sr.']
75,@TsewolePanseh,Ronda Rousey announces engagement Cuba Gooding Sr. found dead and more in entertainment - Press of Atlantic City…,Positive,0.15,['ronda rousey', 'announces engagement', 'cuba gooding sr.', 'atlantic city…']
76,@x_xpalmer,Cuba Gooding Sr soul singer known for 'Everybody Plays the Fool' found dead in car:,Negative,-0.2,['cuba gooding sr', 'soul singer', 'plays', 'fool']
77,@jayyanthony17,RIP to Cuba Gooding Sr. lead singer of 'The Main Ingredient' hit song 'Everybody Plays the Fool' father of Cuba Good…,Positive,0.16666666666666666,['rip', 'cuba gooding sr.', 'lead singer', 'ingredient', "song 'everybody", 'plays', 'fool', 'cuba good…']
78,@onlyymyaaa,Cuba Gooding Sr. was found dead in Los Angeles at 72 reports say.,Negative,-0.2,['cuba gooding sr.', 'los angeles']
79,@e99c07ccfb97417,Singer Cuba Gooding Sr. the lead singer of The Main Ingredient and best known for the '72 hit Everybody Plays the Fool is de…,Positive,0.5833333333333334,['singer cuba gooding sr.', 'lead singer', 'ingredient', 'plays', 'fool']
80,@x_xpalmer,Cuba Gooding Sr. Star Of The Main Ingredient Dies At 72,Positive,0.16666666666666666,['cuba gooding sr.', 'ingredient dies']
81,@juanjjohnson,TJI: News in the Reverse. REAL TALK,Positive,0.2,['tji', 'reverse', 'real talk']
82,@Tony_Binks,RIP Cuba Gooding Sr. Lead singer on two of my fave songs -Just Don't Wanna Be Lonely and Everybody Plays The Fool by Th…,Negative,-0.09999999999999998,['rip cuba gooding sr. lead', 'fave songs -just', 'wan', 'be lonely', 'plays', 'fool', 'th…']
83,@RudysWifey74,God gave him a very unique voice that will continue flow from the airwaves. Thanks for sharing your gift w/us.,Positive,0.34375,['god', 'unique voice', 'thanks', 'gift w/us']
84,@lionsfansince70,Cuba Gooding Sr. who sang the 1972 hit "Everybody Plays the Fool" has died.,Neutral,0.0,['cuba gooding sr.', 'plays', 'fool']
85,@pakovgt63,Soul singer Cuba Gooding Sr. 72 found dead inside car in Woodland Hills,Negative,-0.2,['soul', 'cuba gooding sr.']
86,@KurtBelcher,Soul Singer Cuba Gooding Sr. Found Dead in His Car,Negative,-0.2,['soul singer cuba gooding sr. found dead', 'car']
87,@x_xpalmer,Rest in peace to soul singer Cuba Gooding Sr. who was found dead at the age of 72:,Negative,-0.2,['rest', 'soul singer', 'cuba gooding sr.']
88,@TylerNoble98,Soul singer Cuba Gooding Sr. found dead in Woodland Hills,Negative,-0.2,['soul', 'cuba gooding sr.']
89,@MarinaDReyPatch,Cuba Gooding Sr.'s Body Found in Car in Woodland Hills Coroner Confirms,Neutral,0.0,['cuba gooding sr.', 'body found', 'car', 'coroner confirms']
90,@DeyaniraRoman49,Cuba Gooding Sr. murdered April 20 2017 +April Fools 4/20 MLB Baseball  Jr.,Neutral,0.0,['cuba gooding sr.', 'april', 'fools', 'mlb', 'jr']
91,@NickRojasVO,Cuba Gooding Sr. 70s Singer and Father to Cuba Jr. Dead at 72 via,Negative,-0.2,['cuba gooding sr.', 'singer', 'father', 'cuba jr. dead']
92,@StaMonicaPatch,Cuba Gooding Sr.'s Body Found in Car in Woodland Hills Coroner Confirms,Neutral,0.0,['cuba gooding sr.', 'body found', 'car', 'coroner confirms']
93,@azurepitts,Cuba Gooding Sr. was found dead in Los Angeles at 72 reports say.,Negative,-0.2,['cuba gooding sr.', 'los angeles']
94,@TrivWorks,RIP Cuba Gooding Sr. - father of Jr.  legendary frontman of The Main Ingredient,Positive,0.5833333333333334,['rip cuba gooding sr.', 'jr.', 'legendary frontman', 'ingredient']
95,@DrHookOfficial,RIP Cuba Gooding Sr. Lead singer on two of my fave songs -Just Don't Wanna Be Lonely and Everybody Plays The Fool by The Main Ingredient.🎱~,Positive,0.03333333333333334,['rip cuba gooding sr. lead', 'fave songs -just', 'wan', 'be lonely', 'plays', 'fool', 'ingredient.🎱~']
96,@melaninspice,Cuba Gooding Sr. was found dead in Los Angeles at 72 reports say.,Negative,-0.2,['cuba gooding sr.', 'los angeles']
97,@Chicago_CP,Cuba Gooding Sr soul singer known for 'Everybody Plays the Fool' found dead in car,Negative,-0.2,['cuba gooding sr', 'soul singer', 'plays', 'fool']
98,@Piel_moreno_1,Cuba Gooding Sr. was the lead singer of the group 'The Main Ingredient'. Here's a clip of him performance on Soul Train…,Positive,0.16666666666666666,['cuba gooding sr.', 'lead singer', "group 'the", 'ingredient', 'soul train…']
99,@_MadMAX,RIP: Cuba Gooding Sr. Dead at 72 Possible Overdose.,Negative,-0.1,['rip', 'cuba gooding sr. dead', 'overdose']
100,@closerweekly,RIP: has sadly died at age 72,Negative,-0.5,['rip']
