index,author,tweet,label,polarity,nouns
1,@TheNeoTV,Now In Theaters: Born in China Free Fire The Promise | Weekend Ticket,Positive,0.4,['theaters', 'born', 'china free', 'promise', 'weekend ticket']
2,@TICALLIONSTYLE,free hook: titties made of fire titties made of fireyo girl sucked my dick and said my dick taste like a tire x2,Positive,0.4,['free hook', 'fire titties', 'fireyo girl', 'dick taste', 'tire x2']
3,@ericher99051179,Somebody help I need to put out the fire in my Pussy 💦 Im here -&gt Its Free! Im waiting…,Positive,0.5,['somebody', 'pussy', 'im', 'free', 'im']
4,@iksnorwag,free hook: titties made of fire titties made of fireyo girl sucked my dick and said my dick taste like a tire x2,Positive,0.4,['free hook', 'fire titties', 'fireyo girl', 'dick taste', 'tire x2']
5,@la__tarde,Dear America is coming out and it's FUCKING AWESOME you need to see it!,Positive,1.0,['dear america', 'fucking awesome']
6,@chrisreedfilm,Offers a Delightful Bloodbath for Sociopaths,Positive,0.55,['offers', 'delightful bloodbath', 'sociopaths']
7,@LWLies,Happy US Free Fire release everybody – pick up our issue dedicated to and inspired by the World of Wheatley:…,Positive,0.6000000000000001,['free', 'fire release', 'wheatley']
8,@magic1067,Erik Davis from gives us his take on the movies opening this weekend! LISTEN HERE &gt&gt…,Neutral,0.0,['erik davis', 'listen here']
9,@MR5CH,Sandbach Fire Station Open Day this weekend as part of the town's Transport festival. 10am-3pm both days. Free event,Positive,0.2,['sandbach', 'fire station open day', "town 's", 'transport', 'free']
10,@AnnHornaday,Meanwhile I liked-didn't-love 'Free Fire a real-time one-room bullet ballet,Positive,0.4,["liked-didn't-love 'free fire", 'one-room bullet ballet']
11,@theFram,from the MWDN... MOVIE REVIEW: 'Free Fire' misses the mark,Positive,0.4,['mwdn', 'movie review', "'free fire"]
12,@WhatsOnNW,Sandbach Fire Station Open Day this weekend as part of the town's Transport festival. 10am-3pm both days. Free event,Positive,0.2,['sandbach', 'fire station open day', "town 's", 'transport', 'free']
13,@desetoiles10,‘Lost City of Z’ ‘Unforgettable’ ‘The Promise’ and ‘Free Fire’ Opening April 21.,Positive,0.6000000000000001,['‘lost city', 'z’', '‘unforgettable’ ‘the', 'promise’', 'fire’ opening april']
14,@shaneSnipes,The Crazy Choreography of Free Fire's Massive ’70s Shootout,Negative,-0.06666666666666665,['crazy choreography', 'free', "fire 's", 'massive', 'shootout']
15,@OnceWereRadical,My first novel FIRE BOY is free on in Australia! Download it now even if you don't wanna read it! FREE!!,Positive,0.5,['fire boy', 'australia', 'download', "n't wan na", 'free']
16,@FirefightersUK,Sandbach Fire Station Open Day this weekend as part of the town's Transport festival. 10am-3pm both days. Free event,Positive,0.2,['sandbach', 'fire station open day', "town 's", 'transport', 'free']
17,@MeTweeleb,scarlet spirit be as midnightdo not wait to set freeher unpredictable nature...subdue before she blazes torrential f…,Negative,-0.16666666666666666,['scarlet spirit', 'unpredictable nature ...', 'blazes torrential f…']
18,@CathyHoliday,JAY SHAW FREE FIRE MONDO PRINT BEN WHEATLEY MOVIE ART BRIE LARSON CILLIAN,Positive,0.4,['jay shaw free fire mondo print ben wheatley movie art brie larson cillian']
19,@haarusso,'#FreeFire' review: Once the shooting starts it doesn't stop | Free Fire,Positive,0.4,['freefire', 'free']
20,@XxxxCriminal,scarlet spirit be as midnightdo not wait to set freeher unpredictable nature...subdue before she blazes torrential f…,Negative,-0.16666666666666666,['scarlet spirit', 'unpredictable nature ...', 'blazes torrential f…']
21,@TopherSheerin,is as violent as the rest of today’s blockbusters with one crucial difference,Negative,-0.4,['today’s blockbusters', 'crucial difference']
