index,author,tweet,label,polarity,nouns
1,@joeyb60,Apparently you've never heard of hitler or Stalin...stupid liberals,Positive,0.05,['stalin', '... stupid liberals']
2,@MaskchievousGB,may be dead but his 卐 is alive on the web,Negative,-0.05,[]
3,@kppotatoes,The President Formerly Known as Hitler by,Neutral,0.0,['formerly known', 'hitler']
4,@RichSavill,I'm making a comparison comparing Hitler to Pol Pot here - of course both are utterly deplorable!,Negative,-0.75,["'m making", 'hitler', 'pol pot']
5,@SgtPepper1001,Hitler on his birthday today*Hitler"Pass the J"They thought he said "Gas the Js"And the rest was history,Neutral,0.0,['hitler', 'birthday today*hitler', 'pass', 'js']
6,@KatieMarie0627,happy 4/20 try not to think about how ur accidentally celebrating hitler's birthday when ur high,Positive,0.48000000000000004,["hitler 's birthday", 'ur high']
7,@pinkfloydxo,happy 4/20 try not to think about how ur accidentally celebrating hitler's birthday when ur high,Positive,0.48000000000000004,["hitler 's birthday", 'ur high']
8,@lofItmusic,PUNCH HIS GAY ASS IN THE CHEST AND BE MAD AS HELL AT HIM FOR THINKING I WOULD LOVE HIM ANY LESS. HE GAY NOT HITLER TF,Positive,0.10833333333333335,['punch his gay ass in the chest and be mad as hell at him for thinking', 'would love him any less', 'he gay not hitler tf']
9,@90_Hitler,Khaidi no 150 still playing in Bangalore after 100 days too,Neutral,0.0,['khaidi', 'bangalore']
10,@billysubway,Walking my dog today and suddenly remembered there are people who genuinely root for a man who sang Hitler Youth songs in school (Farage).,Positive,0.2,['walking', 'hitler', 'youth songs', 'farage']
11,@JWeismonger,in the last 2000 years Muslims have murdered more people than Hitler and Stalin put together,Positive,0.25,['muslims', 'hitler', 'stalin']
12,@kppotatoes,The President Formerly Known as Hitler by,Neutral,0.0,['formerly known', 'hitler']
13,@BjorntaBemild,This day in history. 1945. On Hitler's 56th birthday the Gestapo decorated a Hamburg school with hanging wreaths POWs…,Neutral,0.0,['hitler', "'s 56th birthday", 'gestapo', 'hamburg', 'pows…']
14,@beckysue212,How Hitler Ruined Our Ability to Discuss Politics |,Neutral,0.0,['hitler ruined', 'ability', 'discuss politics']
15,@Social_Mime,I'd abort baby Hitler.,Neutral,0.0,["'d abort baby", 'hitler']
16,@redskyatnight,All it lacked was a couple of Hitler references.,Neutral,0.0,['hitler']
17,@evanrobretto_,Getting high with Hitler on his birthday,Positive,0.16,['hitler']
18,@grafox709,"When an opponent says 'I will not come over to your side' I calmly say 'Your child belongs to us already" -Hitler.…,Positive,0.30000000000000004,["'your child"]
19,@AnneRyan_Waller,happy 4/20 try not to think about how ur accidentally celebrating hitler's birthday when ur high,Positive,0.48000000000000004,["hitler 's birthday", 'ur high']
20,@highforabel,PUNCH HIS GAY ASS IN THE CHEST AND BE MAD AS HELL AT HIM FOR THINKING I WOULD LOVE HIM ANY LESS. HE GAY NOT HITLER TF,Positive,0.10833333333333335,['punch his gay ass in the chest and be mad as hell at him for thinking', 'would love him any less', 'he gay not hitler tf']
21,@GreenMonsterah,Now THIS is a problem. Amazon sells Mein Kampf (Hitler's book) but not Milo Yiannopoulos' book. The Alt-Left/Antifa thugs…,Neutral,0.0,['this', 'amazon', 'mein kampf', 'hitler', "'s book", 'milo yiannopoulos', 'alt-left/antifa']
22,@nhrirfn,Getting high with Hitler on his birthday,Positive,0.16,['hitler']
23,@piperstewart1,happy 4/20 try not to think about how ur accidentally celebrating hitler's birthday when ur high,Positive,0.48000000000000004,["hitler 's birthday", 'ur high']
24,@meeterica,Adolf Hitler was addicted to Crystal Meth (back then called "Tank-Chocolates").,Negative,-0.2,['adolf hitler', 'meth', 'tank-chocolates']
25,@El_Lobo_14,Remember that question If you could go back and kill baby Hitler would you? Hmmm...,Neutral,0.0,['remember', 'hitler', 'hmmm']
26,@twtgodjohan,Getting high with Hitler on his birthday,Positive,0.16,['hitler']
27,@CJHopkins_Z23,Here's my latest on Trump's miraculous conversion to the Globalist faith out in today's ...,Positive,0.5,['trump', "'s miraculous conversion", 'globalist', "'s ..."]
28,@mrswartsoff,NO..the Mullahs are akin to Hitler!,Neutral,0.0,['no..the mullahs', 'hitler']
29,@youarebymyside,fuck marvel. i'm tired. he was a nazi and that's why he fought with Hitler? because he wanted to take his place? no…,Negative,-0.4,["i 'm", 'hitler']
30,@artpatron,&ltChilling!&gt Hitler in his rise to power employed much of the methodology and tactics now being used by Trump and his surrog…,Positive,0.2,['hitler', 'trump']
