index,author,tweet,label,polarity,nouns
55,@Trendingpix,Elizabeth Thomas - Friday 21st Time for plans IMG_6092 Elizabeth Thomas - Friday 21st Time for plans IMG_6092…,Neutral,0.0,['elizabeth thomas', 'img_6092 elizabeth thomas', 'img_6092…']
56,@CesmelM,Tad Cummins the TN teacher accused of adducting Elizabeth Thomas is facing state  federal charges.He was arrested in No…,Neutral,0.0,['tad cummins', 'tn', 'elizabeth thomas', 'federal charges.he', 'no…']
57,@JohnnyDucey,Now that Elizabeth Thomas has been found can the FBI find some time to look for the missing DC girls?,Negative,-0.2,['elizabeth thomas', 'dc']
58,@ChrisDavisMMJ,BREAKING: Attorney for Elizabeth Thomas' family says they're speaking with Elizabeth now. Wouldn't clarify if on phone…,Neutral,0.0,['breaking', 'elizabeth thomas', 'elizabeth', "n't clarify"]
59,@nuiotwo,Tad Cummins Arrested: 5 Fast Facts You Need to Know,Positive,0.2,['tad cummins arrested', 'fast facts', 'need', 'know']
60,@uncudemo,Tip led authorities to rescue missing 15-year-old teen arrest former teacher at commune in Northern California.,Negative,-0.0625,['tip', '15-year-old teen arrest', 'california']
61,@AversSteve,Elizabeth Thomas on her way home now lawyer says - Duh 2017 ?,Negative,-0.3,['elizabeth thomas', 'way home', 'duh']
62,@MyInfo34815047,Tad Cummins did not kidnap 15 year old Elizabeth Thomas she wanted to be with him. In past times women married at age 15 not a crime.,Positive,0.03333333333333333,['tad cummins', 'elizabeth thomas', 'past times women']
63,@emilygailk,NEW INFO: We're learning Elizabeth Thomas and Tad Cummins stayed in this cabin for free. They worked for the owner for f…,Positive,0.2681818181818182,['new info', "'re learning", 'elizabeth thomas', 'tad cummins']
64,@PrimeDad,LIVE: Tad Cummins and Elizabeth Thomas breaking news via,Positive,0.13636363636363635,['live', 'tad cummins', 'elizabeth thomas']
65,@alyssaWAAY31,How did we get here? These are key moments before during and after Elizabeth Thomas and Tad Cummins,Neutral,0.0,['key moments', 'elizabeth thomas', 'tad cummins']
66,@AversSteve,Elizabeth Thomas on her way home now lawyer says uh? -nebr city Hannibal lectern is now listed Redding CA? -salutes,Neutral,0.0,['elizabeth thomas', 'way home', '-nebr city', 'hannibal', 'redding ca']
67,@alyssaWAAY31,Elizabeth Thomas is expected to fly back home to Tennessee today.,Positive,0.23333333333333336,['elizabeth thomas', 'tennessee']
68,@Bakocom,Sheriff's non-sanctuary plan a message not a legal tool 📰,Negative,-0.1,["sheriff 's non-sanctuary plan", 'legal tool 📰']
69,@AversSteve,Elizabeth Thomas on her way home now lawyer says uh? -nebr city Hannibal lectern is now listed Redding CA? -salutes,Neutral,0.0,['elizabeth thomas', 'way home', '-nebr city', 'hannibal', 'redding ca']
70,@slo129,Man who tipped off authorities about missing Tenn. student Elizabeth Thomas describes 'clues' - ABC News - via,Negative,-0.2,['tenn.', 'elizabeth thomas', 'abc']
71,@alyssaWAAY31,Tip led authorities to rescue missing 15-year-old teen arrest former teacher at commune in Northern California.,Negative,-0.0625,['tip', '15-year-old teen arrest', 'california']
72,@23ABCNews,5 rumors surrounding AMBER Alert case,Neutral,0.0,['amber alert']
73,@CrystalNapier,BREAKING: TBI reporting Tad Cummins under arrest. Elizabeth Thomas found safe in Northern California.,Positive,0.225,['breaking', 'tbi', 'tad cummins', 'elizabeth thomas', 'california']
74,@bjspeedy86,New details released: See Tad Cummins' arrest affidavit: New details released since Elizabeth Thomas found safe.,Positive,0.18068181818181817,['new details', 'tad cummins', 'arrest affidavit', 'new details', 'elizabeth thomas']
75,@tidepride38485,Update: Elizabeth Thomas "en route" home according to family attorney,Neutral,0.0,['update', 'elizabeth thomas', 'family attorney']
76,@WatsupAmericas,Latest: Missing student Elizabeth Thomas found teacher arrested in California,Positive,0.15,['latest', 'missing', 'elizabeth thomas', 'california']
77,@KarinKarinx3x3,THEY FOUND ELIZABETH THOMAS!!! ♡,Neutral,0.0,['they found elizabeth thomas']
78,@AversSteve,Elizabeth Thomas on her way home now lawyer says - uh ? - Danielle - did they visit Hannibal Lecturn at Redding ?,Neutral,0.0,['elizabeth thomas', 'way home', 'danielle', 'hannibal lecturn', 'redding']
79,@Sjaesutton,Tennessee teacher Tad Cummins arrested in California teen Elizabeth Thomas safe,Positive,0.25,['tennessee', 'tad cummins', 'california', 'elizabeth thomas']
80,@Sjaesutton,WATCH: Elizabeth Thomas “is doing just fine physically. However there are still a lot of questions that we have.” -@TBIJosh…,Positive,0.20833333333333334,['watch', 'elizabeth thomas', 'tbijosh…']
81,@thomas_mcmorrow,Please note today is Queen Elizabeth II birthday as a natural person. The Queen of Canada's birthday is 22 May.,Positive,0.1,['please', 'elizabeth ii', 'natural person', 'canada', "'s birthday", 'may']
82,@TopNashvilleNow,Elizabeth Thomas' father: I think my daughter was brainwashed,Neutral,0.0,['elizabeth thomas']
83,@lildaye1,Ambert alert signs updated in downtown Columbia TN telling folks Elizabeth Thomas has been found and is safe. Tad Cumm…,Positive,0.5,['ambert', 'alert signs', 'columbia tn', 'elizabeth thomas', 'tad cumm…']
84,@Timothy_Garland,John  Elizabeth Cadwalader tea table by Thomas Affleck in front of there tall post bed by Benjamin…,Neutral,0.0,['john elizabeth cadwalader', 'tea table', 'thomas affleck', 'tall post bed', 'benjamin…']
85,@IknowuGabriela,Tip led authorities to rescue missing 15-year-old teen arrest former teacher at commune in Northern California.,Negative,-0.0625,['tip', '15-year-old teen arrest', 'california']
86,@WalterHoye,Abducted Tennessee teen Elizabeth Thomas has been found "healthy and unharmed" and her former teacher is in custody. ht…,Positive,0.16666666666666666,['abducted tennessee', 'elizabeth thomas']
87,@ChristinaBZ9,JUST IN: Tennessee 15-year-old and 50-year-old teacher who disappeared last month have been found in California,Neutral,0.0,['just in', 'tennessee', '50-year-old teacher', 'california']
88,@ChristinaBZ9,WATCH: Missing Tennessee student Elizabeth Thomas found former teacher Tad Cummins arrested in California:,Negative,-0.1,['watch', 'missing tennessee', 'elizabeth thomas', 'tad cummins', 'california']
89,@MorganKoller1,What happened during Elizabeth Thomas' disappearance,Neutral,0.0,['elizabeth thomas']
90,@NoMullahs4Ever,WATCH: News Exclusive: Family of kidnapped teen Elizabeth Thomas speaks out following her being found in CA:,Neutral,0.0,['watch', 'exclusive', 'elizabeth thomas', 'ca']
91,@sNuy5TONmpmf9Qk,SOME GOOD NEWS ⤵#ElizabethThomas SAFE#TadCummins ARRESTED#BreakingNews,Positive,0.7,['some good news', '⤵ #', 'elizabeththomas safe', 'tadcummins arrested', 'breakingnews']
92,@Lisa___Marie,"This afternoon we couldn't be happier to tell you [Elizabeth Thomas] will soon be on her way back home to Tennessee." -…,Neutral,0.0,['elizabeth thomas', 'tennessee']
93,@LawrenceCOEM,dhs_jules: NC5_DanKennedy: BREAKING: Attorney for Elizabeth Thomas' family says they're speaking with Elizabeth…,Neutral,0.0,['nc5_dankennedy', 'breaking', 'elizabeth thomas', 'elizabeth…']
94,@ChrisMichaelW,I'm happy he was captured and she was found! Link by,Positive,1.0,['link']
95,@LeafChronicle,Elizabeth Thomas' father: I think my daughter was brainwashed,Neutral,0.0,['elizabeth thomas']
96,@dhs_jules,BREAKING: Attorney for Elizabeth Thomas' family says they're speaking with Elizabeth now. Wouldn't clarify if on phone…,Neutral,0.0,['breaking', 'elizabeth thomas', 'elizabeth', "n't clarify"]
97,@NC5_AKoehn,Elizabeth Thomas' family attorney: "What a great day to be an American.",Positive,0.4,['elizabeth thomas', 'family attorney', 'great day']
98,@ivy_terska,Missing Teen Found Across the Country With Teacher a Month After Disappearing,Negative,-0.1,['missing teen found across', 'teacher', 'month', 'disappearing']
99,@CSEC_Franklin,Elizabeth Thomas has been found safe and Tad Cummins arrested in California.,Positive,0.5,['elizabeth thomas', 'tad cummins', 'california']
100,@amandasoajax,Images show rural California cabin where authorities say missing Tennessee teen and alleged kidnapper were found.,Negative,-0.07500000000000001,['images', 'california', 'tennessee']
