index,author,tweet,label,polarity,nouns
1,@auldcove,Cuba Gooding Sr Soul Singer Dies at 72#IMDb,Neutral,0.0,['cuba gooding sr soul singer dies', 'imdb']
2,@ABigBowlOfChips,Body of singer Cuba Gooding Sr. found in Woodland Hills. Death investigation underway.,Neutral,0.0,['body', 'cuba gooding sr.', 'death', 'investigation underway']
3,@ABigBowlOfChips,Cuba Gooding Sr. the father of the Oscar-winning actor was found dead in his car today,Negative,-0.2,['cuba gooding sr.', 'oscar-winning']
4,@ABigBowlOfChips,Cuba Gooding Sr. Dead at 72 Possible Overdose via,Negative,-0.1,['cuba gooding sr. dead', 'overdose']
5,@fixn_shyt,RIP to Cuba Gooding Sr. lead singer of 'The Main Ingredient' hit song 'Everybody Plays the Fool' father of Cuba Good…,Positive,0.16666666666666666,['rip', 'cuba gooding sr.', 'lead singer', 'ingredient', "song 'everybody", 'plays', 'fool', 'cuba good…']
6,@WeirdoRicco,Soul singer Cuba Gooding Sr. -- lead vocalist of The Main Ingredient  father to the actor -- has died:,Positive,0.16666666666666666,['soul', 'cuba gooding sr.', 'lead vocalist', 'ingredient']
7,@iamshort2015,Singer Cuba Gooding Sr. found dead in car in Los Angeles,Negative,-0.2,['singer cuba gooding sr.', 'los angeles']
8,@sujon_mia2005,Cuba Gooding Sr found dead in LA,Negative,-0.2,['cuba gooding sr', 'la']
9,@backbeatrnb,Main Ingredient - Just Don't Want To Be Lonely (1974) R.I.P Cuba Gooding Sr.,Positive,0.03333333333333334,['ingredient', 'want', 'be lonely', 'r.i.p cuba gooding sr']
10,@Scooterissima,Cuba Gooding Sr. lead singer on Everybody Plays the Fool dead at 72,Negative,-0.2,['cuba gooding sr.', 'lead singer', 'plays', 'fool']
11,@DhakiyahDJ,Gooding Sr. favorite Song: Around!!!,Positive,0.9765625,['gooding sr.', 'favorite song', 'around']
12,@gbellflowers50,Soul singer Cuba Gooding Sr. has died in Los Angeles,Neutral,0.0,['soul', 'cuba gooding sr.', 'los angeles']
13,@openomroep,Cuba Gooding Sr found dead in LA - BBC News: BBC News Cuba Gooding Sr found dead in LA BBC News Cuba…,Negative,-0.2,['cuba gooding sr', 'la', 'bbc', 'bbc', 'cuba gooding sr', 'la bbc', 'cuba…']
14,@ABC2NEWS,Cuba Gooding Sr. found dead in car in L.A.,Negative,-0.2,['cuba gooding sr.', 'l.a']
15,@gTrends_jp,* NFL Schedule * Cleveland Cavaliers * Cuba Gooding Sr * 420 Day * The Promise * Cavs * Paris * Elizabeth Thomas *…,Neutral,0.0,['nfl schedule', 'cleveland cavaliers', 'cuba gooding sr', 'day *', 'promise', 'cavs', 'paris', 'elizabeth thomas']
16,@GoogtterBot,GoogleTrend 1:NFL Schedule 2:Cleveland Cavaliers 3:Cuba Gooding Sr 4:420 Day 5:The Promise 6:Cavs 7:Paris,Neutral,0.0,['googletrend', 'nfl schedule', 'cleveland cavaliers', 'cuba gooding sr', 'promise', 'cavs', 'paris']
17,@Jglendab,Sending condolences to his family and friends,Neutral,0.0,['sending']
18,@Barginjunkie69,Soul singer Cuba Gooding Sr. 72 found dead inside car in Woodland Hills,Negative,-0.2,['soul', 'cuba gooding sr.']
19,@Civicsnerd1,Soul singer Cuba Gooding Sr. has died in Los Angeles,Neutral,0.0,['soul', 'cuba gooding sr.', 'los angeles']
20,@babykrd,Singer Cuba Gooding Sr. father to actor Cuba Jr found dead.,Negative,-0.2,['singer cuba gooding sr.', 'cuba jr']
21,@beauxtx1,Cuba Gooding Sr. a soul singer who had his biggest with "Everybody Plays the Fool" was found dead,Negative,-0.2,['cuba gooding sr.', 'soul singer', 'plays', 'fool']
22,@Sweetlikehonye,Heartfelt condolences 2 the family of Cuba Gooding Sr. He was a wonderful talent who sang from the 💜 u could always feel it…,Positive,0.5,['heartfelt', 'cuba gooding sr', 'wonderful talent', '💜 u']
23,@TRUPATSFAN75,Singer Cuba Gooding Sr. found dead in car in Los Angeles,Negative,-0.2,['singer cuba gooding sr.', 'los angeles']
24,@MaryMar99015207,Cuba Gooding Sr. dies at 72.,Neutral,0.0,['cuba gooding sr.']
25,@WashTimes,Singer Cuba Gooding Sr. found dead in car in Los Angeles,Negative,-0.2,['singer cuba gooding sr.', 'los angeles']
26,@FOX2now,Singer Cuba Gooding Sr. found dead in car in Los Angeles,Negative,-0.2,['singer cuba gooding sr.', 'los angeles']
27,@LocalToronto,Cuba Gooding Sr. lead singer on Everybody Plays the Fool dead at 72,Negative,-0.2,['cuba gooding sr.', 'lead singer', 'plays', 'fool']
28,@Kay_Silver,Cuba Gooding Jr.  Omar Gooding look JUST like their dad. My prayers go out to Cuba Gooding Sr.'s family during this di…,Neutral,0.0,['cuba gooding jr. omar gooding', 'just', 'cuba gooding sr.', "'s family"]
29,@llyoung28,Cuba Gooding Sr. Found Dead In California - Breaking911,Negative,-0.2,['cuba gooding sr. found dead', 'california', 'breaking911']
30,@IGrindDailyy,Rest in peace to soul singer Cuba Gooding Sr. who was found dead at the age of 72:,Negative,-0.2,['rest', 'soul singer', 'cuba gooding sr.']
31,@RealWifeCoach,RIP Cuba Gooding Sr. lead singer of The Main Ingedient.,Positive,0.16666666666666666,['rip cuba gooding sr.', 'lead singer', 'ingedient']
32,@_jacksondiaz_,Soul singer Cuba Gooding Sr. -- lead vocalist of The Main Ingredient  father to the actor -- has died:,Positive,0.16666666666666666,['soul', 'cuba gooding sr.', 'lead vocalist', 'ingredient']
33,@coat_mink_furs,NFL Schedule Cleveland Cavaliers Cuba Gooding Sr 420 Day ...,Neutral,0.0,['nfl schedule cleveland cavaliers cuba gooding sr', 'day ...']
34,@Exit50APodcast,Cuba Gooding Sr - lead singer of the Main Ingredient that produced this classic hit - dies at 72,Positive,0.16666666666666666,['cuba gooding sr', 'lead singer', 'ingredient', 'classic hit']
35,@ValleyNewsGroup,Cuba Gooding Sr found in car on Ventura Blvd. see story at,Neutral,0.0,['cuba gooding sr', 'ventura blvd']
36,@katiejwriter,Cuba Gooding Sr. singer of 1972 hit "Everybody Plays the Fool" and father of actor Cuba Gooding Jr. dies at age 72,Neutral,0.0,['cuba gooding sr.', 'plays', 'fool', 'cuba gooding jr.']
37,@DenizdenInciler,Soul singer Cuba Gooding Sr. has died in Los Angeles,Neutral,0.0,['soul', 'cuba gooding sr.', 'los angeles']
38,@JigSawJazz,R.I.P. Singer Cuba Gooding Sr of The Main Ingredient singing group. Known for the hits,Positive,0.16666666666666666,['r.i.p', 'singer cuba gooding sr', 'ingredient', 'known']
39,@Scream_Berta,Cuba Gooding Sr. Found dead in his car at age 72.,Negative,-0.2,['cuba gooding sr. found']
40,@EduTnk,70s Soul singer Cuba Gooding Sr. lead vocalist for The Main Ingredient found dead in a car in Los Angeles,Negative,-0.016666666666666677,['soul', 'cuba gooding sr.', 'lead vocalist', 'ingredient', 'los angeles']
41,@Ricky_Romero23,Singer Cuba Gooding Sr. found dead in car in Los Angeles,Negative,-0.2,['singer cuba gooding sr.', 'los angeles']
42,@prince_anin,Soul singer Cuba Gooding Sr. has died in Los Angeles,Neutral,0.0,['soul', 'cuba gooding sr.', 'los angeles']
43,@Deevvva,Cuba Gooding Sr. Has Died Of A Possible Overdose,Neutral,0.0,['cuba gooding sr.', 'died', 'overdose']
44,@ADHunter23,Body of singer Cuba Gooding Sr. found in Woodland Hills. Death investigation underway.,Neutral,0.0,['body', 'cuba gooding sr.', 'death', 'investigation underway']
45,@JimmyEllison15,BBC News - Cuba Gooding Sr found dead in LA :'(,Negative,-0.6,['bbc', 'cuba gooding sr', 'la']
46,@ADHunter23,Cuba Gooding Sr. the father of the Oscar-winning actor was found dead in his car today,Negative,-0.2,['cuba gooding sr.', 'oscar-winning']
47,@ADHunter23,Cuba Gooding Sr. Dead at 72 Possible Overdose via,Negative,-0.1,['cuba gooding sr. dead', 'overdose']
48,@stlnews,Fox 2 News: Singer Cuba Gooding Sr. found dead in car in Los Angeles,Negative,-0.2,['fox', 'singer cuba gooding sr.', 'los angeles']
49,@lens_hood_max,Cuba Gooding Sr. Found Dead,Negative,-0.2,['cuba gooding sr. found dead']
50,@Channieng,Soul singer Cuba Gooding Sr. -- lead vocalist of The Main Ingredient  father to the actor -- has died:,Positive,0.16666666666666666,['soul', 'cuba gooding sr.', 'lead vocalist', 'ingredient']
51,@DynamoCooligan,RIP Cuba Gooding Sr.: The "Everybody Plays the Fool" singer  dad to Oscar-winning actor has died at 72,Neutral,0.0,['rip cuba gooding sr.', 'plays', 'fool', 'singer dad', 'oscar-winning']
52,@DynamoCooligan,R.I.P. Cuba Gooding Sr.#MainIngredient,Neutral,0.0,['r.i.p', 'cuba gooding sr.', 'mainingredient']
53,@gatta1000,I liked a video Cuba Gooding Sr. Found Dead at Age 72,Positive,0.19999999999999998,['cuba gooding sr. found dead', 'age']
54,@_FreeBacklinks,AUTOMATED website traffic generator | Cuba Gooding Sr. | International what problem…,Neutral,0.0,['automated', 'website traffic generator |', 'cuba gooding sr.']
55,@Judysgirl3,Cuba Gooding Sr. singer and father of Oscar-winning actor has been found dead in his car in Los Angeles,Negative,-0.2,['cuba gooding sr.', 'oscar-winning', 'los angeles']
56,@DynamoCooligan,Cuba Gooding Sr. soul singer and Cuba Gooding's dad dies at 72,Neutral,0.0,['cuba gooding sr.', 'soul singer', 'cuba gooding', "'s dad"]
57,@BeroNacci,Soul singer Cuba Gooding Sr. has died in Los Angeles,Neutral,0.0,['soul', 'cuba gooding sr.', 'los angeles']
58,@NajeebMusah,Cuba Gooding Sr. was the lead singer of the group 'The Main Ingredient'. Here's a clip of him performance on Soul Train…,Positive,0.16666666666666666,['cuba gooding sr.', 'lead singer', "group 'the", 'ingredient', 'soul train…']
59,@TheBuddyTracker,New story on NPR: Cuba Gooding Sr. Star Of The Main Ingredient Dies At 72,Positive,0.1515151515151515,['new story', 'npr', 'cuba gooding sr.', 'ingredient dies']
60,@rachelb99868548,Cuba Gooding Sr. dies age 72,Neutral,0.0,['cuba gooding sr.']
61,@ClaudioPigozzo,Soul singer Cuba Gooding Sr. -- lead vocalist of The Main Ingredient  father to the actor -- has died:,Positive,0.16666666666666666,['soul', 'cuba gooding sr.', 'lead vocalist', 'ingredient']
62,@BackOnTrackUSA,Cuba Gooding Sr. found dead inside car...,Negative,-0.2,['cuba gooding sr.', 'car ...']
63,@idc_nae,Cuba Gooding Sr. Found dead in his car at age 72.,Negative,-0.2,['cuba gooding sr. found']
64,@UMTupdates,Cuba Gooding Sr. reportedly dies after possible overdose via,Neutral,0.0,['cuba gooding sr.', 'possible overdose']
65,@RhyanLomax,Cuba Gooding Sr. singer and father of Oscar-winning actor has been found dead in his car in Los Angeles,Negative,-0.2,['cuba gooding sr.', 'oscar-winning', 'los angeles']
66,@DonnaFEdwards,Cuba Gooding Sr. chart-topping soul singer and father of Oscar-winning actor found dead in car.Rest in Power. We…,Negative,-0.2,['cuba gooding sr.', 'soul singer', 'oscar-winning', 'power', 'we…']
67,@milehighcompany,nprmusic Soul singer Cuba Gooding Sr. -- lead vocalist of The Main Ingredient  father to the actor -- has died:…,Positive,0.16666666666666666,['soul', 'cuba gooding sr.', 'lead vocalist', 'ingredient']
68,@AllTheBestNews,Cuba Gooding Sr. Star Of The Main Ingredient Dies At 72,Positive,0.16666666666666666,['cuba gooding sr.', 'ingredient dies']
69,@TOTweetFest,Body of singer Cuba Gooding Sr. found in Woodland Hills. Death investigation underway.,Neutral,0.0,['body', 'cuba gooding sr.', 'death', 'investigation underway']
70,@Saul_Brown1,Cuba Gooding Sr. Star Of The Main Ingredient Dies At 72,Positive,0.16666666666666666,['cuba gooding sr.', 'ingredient dies']
71,@Rociitodaz,Soul singer Cuba Gooding Sr. 72 found dead inside car in Woodland Hills,Negative,-0.2,['soul', 'cuba gooding sr.']
72,@Bossanovalady76,...I know it's a Purple Friday..but can we play a little Main Ingredients in honor of…,Negative,-0.010416666666666671,['purple friday..but', 'ingredients', 'honor of…']
73,@Kiayates,Soul Singer Cuba Gooding Sr. Found Dead in His Car,Negative,-0.2,['soul singer cuba gooding sr. found dead', 'car']
74,@Sander427_,Reports: Cuba Gooding Sr. dies at 72,Neutral,0.0,['cuba gooding sr.']
75,@JeffersonOsei,Cuba Gooding Sr. Found dead in his car at age 72.,Negative,-0.2,['cuba gooding sr. found']
76,@YanuarioTapia,Soul singer Cuba Gooding Sr. has died in Los Angeles,Neutral,0.0,['soul', 'cuba gooding sr.', 'los angeles']
77,@ManLikeKendrick,RIP: Cuba Gooding Sr. Was Found Dead In His Car,Negative,-0.2,['rip', 'cuba gooding sr. was found dead', 'car']
78,@DrewEstateDave,Soul singer Cuba Gooding Sr. has died in Los Angeles,Neutral,0.0,['soul', 'cuba gooding sr.', 'los angeles']
79,@wendynilsson,Soul singer Cuba Gooding Sr. has died in Los Angeles,Neutral,0.0,['soul', 'cuba gooding sr.', 'los angeles']
80,@ShigeakiDevTeam,Trending on NPR Cuba Gooding Sr. Star Of The Main Ingredient Dies At 72,Positive,0.16666666666666666,['trending', 'npr cuba gooding sr.', 'ingredient dies']
81,@buildastarpromo,Cuba Gooding Sr. Star Of The Main Ingredient Dies At 72,Positive,0.16666666666666666,['cuba gooding sr.', 'ingredient dies']
82,@CharlieFreebie,Cuba Gooding Sr. Star Of The Main Ingredient Dies At 72,Positive,0.16666666666666666,['cuba gooding sr.', 'ingredient dies']
83,@77drdre77,Body of singer Cuba Gooding Sr. found in Woodland Hills. Death investigation underway.,Neutral,0.0,['body', 'cuba gooding sr.', 'death', 'investigation underway']
84,@Washington10181,Soul singer Cuba Gooding Sr. has died in Los Angeles,Neutral,0.0,['soul', 'cuba gooding sr.', 'los angeles']
85,@_mylifeasgabbi,Rest in peace to soul singer Cuba Gooding Sr. who was found dead at the age of 72:,Negative,-0.2,['rest', 'soul singer', 'cuba gooding sr.']
86,@openn_world,Cuba Gooding Sr found dead in LA - BBC News: BBC News Cuba Gooding Sr found…,Negative,-0.2,['cuba gooding sr', 'la', 'bbc', 'bbc', 'cuba gooding sr']
87,@gohstadventures,Cuba Gooding Sr. was found dead in Los Angeles at 72 reports say.,Negative,-0.2,['cuba gooding sr.', 'los angeles']
88,@77drdre77,Soul Singer Cuba Gooding Sr. Dead at 72:,Negative,-0.2,['soul singer cuba gooding sr. dead']
89,@gbellflowers50,Cuba Gooding Sr. singer and father of Oscar-winning actor has been found dead in his car in Los Angeles,Negative,-0.2,['cuba gooding sr.', 'oscar-winning', 'los angeles']
90,@stealtosgt,Cuba Gooding Sr found dead in LA,Negative,-0.2,['cuba gooding sr', 'la']
91,@kpeters4130,Soul singer Cuba Gooding Sr. -- lead vocalist of The Main Ingredient  father to the actor -- has died:,Positive,0.16666666666666666,['soul', 'cuba gooding sr.', 'lead vocalist', 'ingredient']
92,@krunox123,Cuba Gooding Sr. Star Of The Main Ingredient Dies At 72,Positive,0.16666666666666666,['cuba gooding sr.', 'ingredient dies']
93,@itsspelledgregg,Singer Cuba Gooding Sr. found dead in car in Los Angeles,Negative,-0.2,['singer cuba gooding sr.', 'los angeles']
94,@D_Mick7884,Cuba Gooding Sr. chart-topping soul singer and father of Oscar-winning actor found dead in car.Rest in Power. We…,Negative,-0.2,['cuba gooding sr.', 'soul singer', 'oscar-winning', 'power', 'we…']
95,@MaryAnnJimenez3,Soul singer Cuba Gooding Sr. has died in Los Angeles,Neutral,0.0,['soul', 'cuba gooding sr.', 'los angeles']
96,@AleKingLanzu,Soul singer Cuba Gooding Sr. has died in Los Angeles,Neutral,0.0,['soul', 'cuba gooding sr.', 'los angeles']
97,@CakesABake,Singer Cuba Gooding Sr. found dead in car in Calif.,Negative,-0.2,['singer cuba gooding sr.', 'calif']
98,@fabiox6,Singer Cuba Gooding Sr. Haps Borussia Dortmund,Neutral,0.0,['singer cuba gooding sr. haps borussia dortmund']
99,@USRealityCheck,Cuba Gooding Sr. Star Of The Main Ingredient Dies At 72,Positive,0.16666666666666666,['cuba gooding sr.', 'ingredient dies']
100,@UKNEWS18,Cuba Gooding Sr. Star Of The Main Ingredient Dies At 72,Positive,0.16666666666666666,['cuba gooding sr.', 'ingredient dies']
